season,conference,date,home_team,home_rank,away_team,away_rank,home_score,away_score,neutral
2018,Big East Conference,"Sat, Jan 27, 2018",Butler,,St. John's (NY),,70,45,N
2018,Big East Conference,"Sat, Jan 27, 2018",Creighton,,Georgetown,,85,77,N
2018,Big East Conference,"Sun, Jan 28, 2018",DePaul,,Seton Hall,,70,86,N
2018,Big East Conference,"Sun, Jan 28, 2018",Marquette,,Villanova,,82,85,N
2018,Big East Conference,"Tue, Jan 30, 2018",St. John's (NY),,Xavier,,68,73,N
2018,Big East Conference,"Wed, Jan 31, 2018",Marquette,,Butler,,72,92,N
2018,Big East Conference,"Wed, Jan 31, 2018",Seton Hall,,Providence,,73,57,N
2018,Big East Conference,"Thu, Feb 1, 2018",Villanova,,Creighton,,98,78,N
2018,Big East Conference,"Sat, Feb 3, 2018",Butler,,DePaul,,80,57,N
2018,Big East Conference,"Sat, Feb 3, 2018",Marquette,,Providence,,75,77,N
2018,Big East Conference,"Sat, Feb 3, 2018",Xavier,,Georgetown,,96,91,N
2018,Big East Conference,"Sun, Feb 4, 2018",Villanova,,Seton Hall,,92,76,N
2018,Big East Conference,"Tue, Feb 6, 2018",Butler,,Xavier,,93,98,N
2018,Big East Conference,"Tue, Feb 6, 2018",Providence,,Georgetown,,73,69,N
2018,Big East Conference,"Wed, Feb 7, 2018",DePaul,,Creighton,,75,76,N
2018,Big East Conference,"Wed, Feb 7, 2018",Seton Hall,,Marquette,,85,88,N
2018,Big East Conference,"Wed, Feb 7, 2018",Villanova,,St. John's (NY),,75,79,N
2018,Big East Conference,"Sat, Feb 10, 2018",Creighton,,Xavier,,71,72,N
2018,Big East Conference,"Sat, Feb 10, 2018",Georgetown,,Seton Hall,,83,80,N
2018,Big East Conference,"Sat, Feb 10, 2018",Providence,,DePaul,,63,80,N
2018,Big East Conference,"Sat, Feb 10, 2018",St. John's (NY),,Marquette,,86,78,N
2018,Big East Conference,"Sat, Feb 10, 2018",Villanova,,Butler,,86,75,N
2018,Big East Conference,"Tue, Feb 13, 2018",Butler,,Georgetown,,83,87,N
2018,Big East Conference,"Wed, Feb 14, 2018",DePaul,,St. John's (NY),,76,77,N
2018,Big East Conference,"Wed, Feb 14, 2018",Providence,,Villanova,,76,71,N
2018,Big East Conference,"Wed, Feb 14, 2018",Xavier,,Seton Hall,,102,90,N
2018,Big East Conference,"Sat, Feb 17, 2018",Butler,,Providence,,69,54,N
2018,Big East Conference,"Sat, Feb 17, 2018",Creighton,,Marquette,,86,90,N
2018,Big East Conference,"Sat, Feb 17, 2018",Xavier,,Villanova,,79,95,N
2018,Big East Conference,"Sun, Feb 18, 2018",Seton Hall,,DePaul,,82,77,N
2018,Big East Conference,"Tue, Feb 20, 2018",Butler,,Creighton,,93,70,N
2018,Big East Conference,"Wed, Feb 21, 2018",Georgetown,,Xavier,,77,89,N
2018,Big East Conference,"Wed, Feb 21, 2018",Marquette,,St. John's (NY),,85,73,N
2018,Big East Conference,"Wed, Feb 21, 2018",Providence,,Seton Hall,,77,89,N
2018,Big East Conference,"Wed, Feb 21, 2018",Villanova,,DePaul,,93,62,N
2018,Big East Conference,"Sat, Feb 24, 2018",Creighton,,Villanova,,89,83,N
2018,Big East Conference,"Sat, Feb 24, 2018",DePaul,,Marquette,,70,62,N
2018,Big East Conference,"Sat, Feb 24, 2018",Georgetown,,Providence,,69,74,N
2018,Big East Conference,"Sat, Feb 24, 2018",St. John's (NY),,Seton Hall,,74,81,N
2018,Big East Conference,"Mon, Feb 26, 2018",Georgetown,,Marquette,,86,90,N
2018,Big East Conference,"Tue, Feb 27, 2018",Creighton,,DePaul,,82,57,N
2018,Big East Conference,"Wed, Feb 28, 2018",Seton Hall,,Villanova,,68,69,N
2018,Big East Conference,"Wed, Feb 28, 2018",St. John's (NY),,Butler,,75,68,N
2018,Big East Conference,"Wed, Feb 28, 2018",Xavier,,Providence,,84,74,N
2018,Big East Conference,"Sat, Mar 3, 2018",DePaul,,Xavier,,62,65,N
2018,Big East Conference,"Sat, Mar 3, 2018",Marquette,,Creighton,,85,81,N
2018,Big East Conference,"Sat, Mar 3, 2018",Providence,,St. John's (NY),,61,57,N
2018,Big East Conference,"Sat, Mar 3, 2018",Seton Hall,,Butler,,77,70,N
2018,Big East Conference,"Sat, Mar 3, 2018",Villanova,,Georgetown,,97,73,N
2018,Big East Conference,"Wed, Mar 7, 2018",Georgetown,,St. John's (NY),,77,88,N
2018,Big East Conference,"Wed, Mar 7, 2018",Marquette,,DePaul,,72,69,N
2018,Big East Conference,"Thu, Mar 8, 2018",Creighton,,Providence,,68,72,N
2018,Big East Conference,"Thu, Mar 8, 2018",Seton Hall,,Butler,,74,75,N
2018,Big East Conference,"Thu, Mar 8, 2018",Villanova,,Marquette,,94,70,N
2018,Big East Conference,"Thu, Mar 8, 2018",Xavier,,St. John's (NY),,88,60,N
2018,Big East Conference,"Fri, Mar 9, 2018",Villanova,,Butler,,87,68,N
2018,Big East Conference,"Fri, Mar 9, 2018",Xavier,,Providence,,72,75,N
2018,Big East Conference,"Sat, Mar 10, 2018",Villanova,,Providence,,76,66,N
2018,Pac-12 Conference,"Fri, Dec 29, 2017",Oregon,,Utah,,56,66,N
2018,Pac-12 Conference,"Fri, Dec 29, 2017",Oregon State,,Colorado,,76,57,N
2018,Pac-12 Conference,"Fri, Dec 29, 2017",Southern California,,Washington,,81,88,N
2018,Pac-12 Conference,"Fri, Dec 29, 2017",UCLA,,Washington State,,96,82,N
2018,Pac-12 Conference,"Sat, Dec 30, 2017",Arizona,,Arizona State,,84,78,N
2018,Pac-12 Conference,"Sat, Dec 30, 2017",Stanford,,California,,74,77,N
2018,Pac-12 Conference,"Sun, Dec 31, 2017",Oregon,,Colorado,,77,62,N
2018,Pac-12 Conference,"Sun, Dec 31, 2017",Oregon State,,Utah,,64,66,N
2018,Pac-12 Conference,"Sun, Dec 31, 2017",Southern California,,Washington State,,89,71,N
2018,Pac-12 Conference,"Sun, Dec 31, 2017",UCLA,,Washington,,74,53,N
2018,Pac-12 Conference,"Thu, Jan 4, 2018",California,,Southern California,,62,80,N
2018,Pac-12 Conference,"Thu, Jan 4, 2018",Colorado,,Arizona State,,90,81,N
2018,Pac-12 Conference,"Thu, Jan 4, 2018",Stanford,,UCLA,,107,99,N
2018,Pac-12 Conference,"Thu, Jan 4, 2018",Utah,,Arizona,,82,94,N
2018,Pac-12 Conference,"Fri, Jan 5, 2018",Oregon State,,Oregon,,76,64,N
2018,Pac-12 Conference,"Sat, Jan 6, 2018",California,,UCLA,,84,107,N
2018,Pac-12 Conference,"Sat, Jan 6, 2018",Colorado,,Arizona,,80,77,N
2018,Pac-12 Conference,"Sat, Jan 6, 2018",Washington State,,Washington,,65,70,N
2018,Pac-12 Conference,"Sun, Jan 7, 2018",Stanford,,Southern California,,77,76,N
2018,Pac-12 Conference,"Sun, Jan 7, 2018",Utah,,Arizona State,,77,80,N
2018,Pac-12 Conference,"Wed, Jan 10, 2018",Southern California,,Colorado,,70,58,N
2018,Pac-12 Conference,"Thu, Jan 11, 2018",Arizona,,Oregon State,,62,53,N
2018,Pac-12 Conference,"Thu, Jan 11, 2018",Arizona State,,Oregon,,72,76,N
2018,Pac-12 Conference,"Thu, Jan 11, 2018",UCLA,,Utah,,83,64,N
2018,Pac-12 Conference,"Thu, Jan 11, 2018",Washington,,California,,66,56,N
2018,Pac-12 Conference,"Thu, Jan 11, 2018",Washington State,,Stanford,,70,79,N
2018,Pac-12 Conference,"Sat, Jan 13, 2018",Arizona,,Oregon,,90,83,N
2018,Pac-12 Conference,"Sat, Jan 13, 2018",Arizona State,,Oregon State,,77,75,N
2018,Pac-12 Conference,"Sat, Jan 13, 2018",UCLA,,Colorado,,59,68,N
2018,Pac-12 Conference,"Sat, Jan 13, 2018",Washington,,Stanford,,64,73,N
2018,Pac-12 Conference,"Sat, Jan 13, 2018",Washington State,,California,,78,53,N
2018,Pac-12 Conference,"Sun, Jan 14, 2018",Southern California,,Utah,,84,67,N
2018,Pac-12 Conference,"Wed, Jan 17, 2018",California,,Arizona,,58,79,N
2018,Pac-12 Conference,"Wed, Jan 17, 2018",Stanford,,Arizona State,,86,77,N
2018,Pac-12 Conference,"Thu, Jan 18, 2018",Colorado,,Washington State,,82,73,N
2018,Pac-12 Conference,"Thu, Jan 18, 2018",Oregon,,Southern California,,70,75,N
2018,Pac-12 Conference,"Thu, Jan 18, 2018",Oregon State,,UCLA,,69,63,N
2018,Pac-12 Conference,"Thu, Jan 18, 2018",Utah,,Washington,,70,62,N
2018,Pac-12 Conference,"Sat, Jan 20, 2018",California,,Arizona State,,73,81,N
2018,Pac-12 Conference,"Sat, Jan 20, 2018",Colorado,,Washington,,62,72,N
2018,Pac-12 Conference,"Sat, Jan 20, 2018",Oregon,,UCLA,,94,91,N
2018,Pac-12 Conference,"Sat, Jan 20, 2018",Oregon State,,Southern California,,67,74,N
2018,Pac-12 Conference,"Sat, Jan 20, 2018",Stanford,,Arizona,,71,73,N
2018,Pac-12 Conference,"Sun, Jan 21, 2018",Utah,,Washington State,,82,69,N
2018,Pac-12 Conference,"Wed, Jan 24, 2018",Southern California,,Stanford,,69,64,N
2018,Pac-12 Conference,"Thu, Jan 25, 2018",Arizona,,Colorado,,80,71,N
2018,Pac-12 Conference,"Thu, Jan 25, 2018",Arizona State,,Utah,,77,80,N
2018,Pac-12 Conference,"Thu, Jan 25, 2018",UCLA,,California,,70,57,N
2018,Pac-12 Conference,"Sat, Jan 27, 2018",Arizona,,Utah,,74,73,N
2018,Pac-12 Conference,"Sat, Jan 27, 2018",Arizona State,,Colorado,,80,66,N
2018,Pac-12 Conference,"Sat, Jan 27, 2018",Oregon,,Oregon State,,66,57,N
2018,Pac-12 Conference,"Sat, Jan 27, 2018",UCLA,,Stanford,,89,73,N
2018,Pac-12 Conference,"Sun, Jan 28, 2018",Southern California,,California,,77,59,N
2018,Pac-12 Conference,"Sun, Jan 28, 2018",Washington,,Washington State,,80,62,N
2018,Pac-12 Conference,"Wed, Jan 31, 2018",Washington State,,Arizona,,72,100,N
2018,Pac-12 Conference,"Thu, Feb 1, 2018",California,,Oregon,,53,66,N
2018,Pac-12 Conference,"Thu, Feb 1, 2018",Stanford,,Oregon State,,80,71,N
2018,Pac-12 Conference,"Thu, Feb 1, 2018",Washington,,Arizona State,,68,64,N
2018,Pac-12 Conference,"Fri, Feb 2, 2018",Colorado,,Utah,,67,55,N
2018,Pac-12 Conference,"Sat, Feb 3, 2018",California,,Oregon State,,74,70,N
2018,Pac-12 Conference,"Sat, Feb 3, 2018",Stanford,,Oregon,,96,61,N
2018,Pac-12 Conference,"Sat, Feb 3, 2018",UCLA,,Southern California,,82,79,N
2018,Pac-12 Conference,"Sat, Feb 3, 2018",Washington,,Arizona,,78,75,N
2018,Pac-12 Conference,"Sun, Feb 4, 2018",Washington State,,Arizona State,,78,88,N
2018,Pac-12 Conference,"Wed, Feb 7, 2018",Colorado,,California,,68,64,N
2018,Pac-12 Conference,"Thu, Feb 8, 2018",Arizona,,UCLA,,74,82,N
2018,Pac-12 Conference,"Thu, Feb 8, 2018",Arizona State,,Southern California,,80,78,N
2018,Pac-12 Conference,"Thu, Feb 8, 2018",Oregon,,Washington,,65,40,N
2018,Pac-12 Conference,"Thu, Feb 8, 2018",Oregon State,,Washington State,,94,62,N
2018,Pac-12 Conference,"Thu, Feb 8, 2018",Utah,,Stanford,,75,60,N
2018,Pac-12 Conference,"Sat, Feb 10, 2018",Arizona,,Southern California,,81,67,N
2018,Pac-12 Conference,"Sat, Feb 10, 2018",Arizona State,,UCLA,,88,79,N
2018,Pac-12 Conference,"Sat, Feb 10, 2018",Oregon State,,Washington,,97,94,N
2018,Pac-12 Conference,"Sat, Feb 10, 2018",Utah,,California,,77,43,N
2018,Pac-12 Conference,"Sun, Feb 11, 2018",Colorado,,Stanford,,64,56,N
2018,Pac-12 Conference,"Sun, Feb 11, 2018",Oregon,,Washington State,,84,57,N
2018,Pac-12 Conference,"Thu, Feb 15, 2018",Arizona State,,Arizona,,70,77,N
2018,Pac-12 Conference,"Thu, Feb 15, 2018",Southern California,,Oregon,,72,70,N
2018,Pac-12 Conference,"Thu, Feb 15, 2018",UCLA,,Oregon State,,75,68,N
2018,Pac-12 Conference,"Thu, Feb 15, 2018",Washington,,Utah,,58,70,N
2018,Pac-12 Conference,"Thu, Feb 15, 2018",Washington State,,Colorado,,73,69,N
2018,Pac-12 Conference,"Sat, Feb 17, 2018",Southern California,,Oregon State,,72,59,N
2018,Pac-12 Conference,"Sat, Feb 17, 2018",UCLA,,Oregon,,86,78,N
2018,Pac-12 Conference,"Sat, Feb 17, 2018",Washington,,Colorado,,82,59,N
2018,Pac-12 Conference,"Sat, Feb 17, 2018",Washington State,,Utah,,70,77,N
2018,Pac-12 Conference,"Sun, Feb 18, 2018",California,,Stanford,,73,77,N
2018,Pac-12 Conference,"Wed, Feb 21, 2018",Colorado,,Southern California,,64,75,N
2018,Pac-12 Conference,"Thu, Feb 22, 2018",California,,Washington State,,76,78,N
2018,Pac-12 Conference,"Thu, Feb 22, 2018",Oregon,,Arizona State,,75,68,N
2018,Pac-12 Conference,"Thu, Feb 22, 2018",Oregon State,,Arizona,,65,75,N
2018,Pac-12 Conference,"Thu, Feb 22, 2018",Stanford,,Washington,,94,78,N
2018,Pac-12 Conference,"Thu, Feb 22, 2018",Utah,,UCLA,,84,78,N
2018,Pac-12 Conference,"Sat, Feb 24, 2018",California,,Washington,,51,68,N
2018,Pac-12 Conference,"Sat, Feb 24, 2018",Oregon,,Arizona,,98,93,N
2018,Pac-12 Conference,"Sat, Feb 24, 2018",Oregon State,,Arizona State,,79,75,N
2018,Pac-12 Conference,"Sat, Feb 24, 2018",Stanford,,Washington State,,86,84,N
2018,Pac-12 Conference,"Sat, Feb 24, 2018",Utah,,Southern California,,58,74,N
2018,Pac-12 Conference,"Sun, Feb 25, 2018",Colorado,,UCLA,,80,76,N
2018,Pac-12 Conference,"Thu, Mar 1, 2018",Arizona,,Stanford,,75,67,N
2018,Pac-12 Conference,"Thu, Mar 1, 2018",Arizona State,,California,,84,53,N
2018,Pac-12 Conference,"Thu, Mar 1, 2018",Washington,,Oregon State,,79,77,N
2018,Pac-12 Conference,"Thu, Mar 1, 2018",Washington State,,Oregon,,78,76,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Arizona,,California,,66,54,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Arizona State,,Stanford,,83,84,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Southern California,,UCLA,,72,83,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Utah,,Colorado,,64,54,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Washington,,Oregon,,64,72,N
2018,Pac-12 Conference,"Sat, Mar 3, 2018",Washington State,,Oregon State,,67,92,N
2018,Pac-12 Conference,"Wed, Mar 7, 2018",Colorado,,Arizona State,,97,85,N
2018,Pac-12 Conference,"Wed, Mar 7, 2018",Oregon,,Washington State,,64,62,N
2018,Pac-12 Conference,"Wed, Mar 7, 2018",Stanford,,California,,76,58,N
2018,Pac-12 Conference,"Wed, Mar 7, 2018",Washington,,Oregon State,,66,69,N
2018,Pac-12 Conference,"Thu, Mar 8, 2018",Arizona,,Colorado,,83,67,N
2018,Pac-12 Conference,"Thu, Mar 8, 2018",Southern California,,Oregon State,,61,48,N
2018,Pac-12 Conference,"Thu, Mar 8, 2018",UCLA,,Stanford,,88,77,N
2018,Pac-12 Conference,"Thu, Mar 8, 2018",Utah,,Oregon,,66,68,N
2018,Pac-12 Conference,"Fri, Mar 9, 2018",Arizona,,UCLA,,78,67,N
2018,Pac-12 Conference,"Fri, Mar 9, 2018",Southern California,,Oregon,,74,54,N
2018,Pac-12 Conference,"Sat, Mar 10, 2018",Arizona,,Southern California,,75,61,N
2018,Big 12 Conference,"Fri, Dec 29, 2017",Iowa State,,Kansas State,,75,91,N
2018,Big 12 Conference,"Fri, Dec 29, 2017",Oklahoma State,,West Virginia,,79,85,N
2018,Big 12 Conference,"Fri, Dec 29, 2017",Texas,,Kansas,,86,92,N
2018,Big 12 Conference,"Fri, Dec 29, 2017",Texas Tech,,Baylor,,77,53,N
2018,Big 12 Conference,"Sat, Dec 30, 2017",Texas Christian,,Oklahoma,,89,90,N
2018,Big 12 Conference,"Mon, Jan 1, 2018",Iowa State,,Texas,,70,74,N
2018,Big 12 Conference,"Mon, Jan 1, 2018",Kansas State,,West Virginia,,69,77,N
2018,Big 12 Conference,"Tue, Jan 2, 2018",Baylor,,Texas Christian,,78,81,N
2018,Big 12 Conference,"Tue, Jan 2, 2018",Kansas,,Texas Tech,,73,85,N
2018,Big 12 Conference,"Wed, Jan 3, 2018",Oklahoma,,Oklahoma State,,109,89,N
2018,Big 12 Conference,"Sat, Jan 6, 2018",Baylor,,Texas,,69,60,N
2018,Big 12 Conference,"Sat, Jan 6, 2018",Oklahoma State,,Iowa State,,96,87,N
2018,Big 12 Conference,"Sat, Jan 6, 2018",Texas Christian,,Kansas,,84,88,N
2018,Big 12 Conference,"Sat, Jan 6, 2018",Texas Tech,,Kansas State,,74,58,N
2018,Big 12 Conference,"Sat, Jan 6, 2018",West Virginia,,Oklahoma,,89,76,N
2018,Big 12 Conference,"Tue, Jan 9, 2018",Kansas,,Iowa State,,83,78,N
2018,Big 12 Conference,"Tue, Jan 9, 2018",Oklahoma,,Texas Tech,,75,65,N
2018,Big 12 Conference,"Tue, Jan 9, 2018",West Virginia,,Baylor,,57,54,N
2018,Big 12 Conference,"Wed, Jan 10, 2018",Kansas State,,Oklahoma State,,86,82,N
2018,Big 12 Conference,"Wed, Jan 10, 2018",Texas,,Texas Christian,,99,98,N
2018,Big 12 Conference,"Sat, Jan 13, 2018",Iowa State,,Baylor,,75,65,N
2018,Big 12 Conference,"Sat, Jan 13, 2018",Kansas,,Kansas State,,73,72,N
2018,Big 12 Conference,"Sat, Jan 13, 2018",Oklahoma,,Texas Christian,,102,97,N
2018,Big 12 Conference,"Sat, Jan 13, 2018",Oklahoma State,,Texas,,65,64,N
2018,Big 12 Conference,"Sat, Jan 13, 2018",Texas Tech,,West Virginia,,72,71,N
2018,Big 12 Conference,"Mon, Jan 15, 2018",Baylor,,Oklahoma State,,76,60,N
2018,Big 12 Conference,"Mon, Jan 15, 2018",West Virginia,,Kansas,,66,71,N
2018,Big 12 Conference,"Tue, Jan 16, 2018",Kansas State,,Oklahoma,,87,69,N
2018,Big 12 Conference,"Wed, Jan 17, 2018",Texas,,Texas Tech,,67,58,N
2018,Big 12 Conference,"Wed, Jan 17, 2018",Texas Christian,,Iowa State,,96,73,N
2018,Big 12 Conference,"Sat, Jan 20, 2018",Iowa State,,Texas Tech,,70,52,N
2018,Big 12 Conference,"Sat, Jan 20, 2018",Kansas,,Baylor,,70,67,N
2018,Big 12 Conference,"Sat, Jan 20, 2018",Kansas State,,Texas Christian,,73,68,N
2018,Big 12 Conference,"Sat, Jan 20, 2018",Oklahoma State,,Oklahoma,,83,81,N
2018,Big 12 Conference,"Sat, Jan 20, 2018",West Virginia,,Texas,,86,51,N
2018,Big 12 Conference,"Mon, Jan 22, 2018",Baylor,,Kansas State,,83,90,N
2018,Big 12 Conference,"Mon, Jan 22, 2018",Texas,,Iowa State,,73,57,N
2018,Big 12 Conference,"Mon, Jan 22, 2018",Texas Christian,,West Virginia,,82,73,N
2018,Big 12 Conference,"Tue, Jan 23, 2018",Oklahoma,,Kansas,,85,80,N
2018,Big 12 Conference,"Tue, Jan 23, 2018",Texas Tech,,Oklahoma State,,75,70,N
2018,Big 12 Conference,"Mon, Jan 29, 2018",Kansas State,,Kansas,,56,70,N
2018,Big 12 Conference,"Tue, Jan 30, 2018",Oklahoma,,Baylor,,98,96,N
2018,Big 12 Conference,"Tue, Jan 30, 2018",Oklahoma State,,Texas Christian,,66,79,N
2018,Big 12 Conference,"Wed, Jan 31, 2018",Iowa State,,West Virginia,,93,77,N
2018,Big 12 Conference,"Wed, Jan 31, 2018",Texas Tech,,Texas,,73,71,N
2018,Big 12 Conference,"Sat, Feb 3, 2018",Baylor,,Iowa State,,81,67,N
2018,Big 12 Conference,"Sat, Feb 3, 2018",Kansas,,Oklahoma State,,79,84,N
2018,Big 12 Conference,"Sat, Feb 3, 2018",Texas,,Oklahoma,,79,74,N
2018,Big 12 Conference,"Sat, Feb 3, 2018",Texas Christian,,Texas Tech,,71,83,N
2018,Big 12 Conference,"Sat, Feb 3, 2018",West Virginia,,Kansas State,,89,51,N
2018,Big 12 Conference,"Mon, Feb 5, 2018",Oklahoma,,West Virginia,,73,75,N
2018,Big 12 Conference,"Tue, Feb 6, 2018",Kansas,,Texas Christian,,71,64,N
2018,Big 12 Conference,"Tue, Feb 6, 2018",Oklahoma State,,Baylor,,56,67,N
2018,Big 12 Conference,"Wed, Feb 7, 2018",Texas,,Kansas State,,64,67,N
2018,Big 12 Conference,"Wed, Feb 7, 2018",Texas Tech,,Iowa State,,76,58,N
2018,Big 12 Conference,"Sat, Feb 10, 2018",Baylor,,Kansas,,80,64,N
2018,Big 12 Conference,"Sat, Feb 10, 2018",Iowa State,,Oklahoma,,88,80,N
2018,Big 12 Conference,"Sat, Feb 10, 2018",Kansas State,,Texas Tech,,47,66,N
2018,Big 12 Conference,"Sat, Feb 10, 2018",Texas Christian,,Texas,,87,71,N
2018,Big 12 Conference,"Sat, Feb 10, 2018",West Virginia,,Oklahoma State,,85,88,N
2018,Big 12 Conference,"Mon, Feb 12, 2018",Texas,,Baylor,,73,74,N
2018,Big 12 Conference,"Mon, Feb 12, 2018",West Virginia,,Texas Christian,,82,66,N
2018,Big 12 Conference,"Tue, Feb 13, 2018",Iowa State,,Kansas,,77,83,N
2018,Big 12 Conference,"Tue, Feb 13, 2018",Texas Tech,,Oklahoma,,88,78,N
2018,Big 12 Conference,"Wed, Feb 14, 2018",Oklahoma State,,Kansas State,,72,82,N
2018,Big 12 Conference,"Sat, Feb 17, 2018",Baylor,,Texas Tech,,59,57,N
2018,Big 12 Conference,"Sat, Feb 17, 2018",Kansas,,West Virginia,,77,69,N
2018,Big 12 Conference,"Sat, Feb 17, 2018",Kansas State,,Iowa State,,78,66,N
2018,Big 12 Conference,"Sat, Feb 17, 2018",Oklahoma,,Texas,,66,77,N
2018,Big 12 Conference,"Sat, Feb 17, 2018",Texas Christian,,Oklahoma State,,90,70,N
2018,Big 12 Conference,"Mon, Feb 19, 2018",Kansas,,Oklahoma,,104,74,N
2018,Big 12 Conference,"Tue, Feb 20, 2018",Baylor,,West Virginia,,60,71,N
2018,Big 12 Conference,"Wed, Feb 21, 2018",Iowa State,,Texas Christian,,83,89,N
2018,Big 12 Conference,"Wed, Feb 21, 2018",Kansas State,,Texas,,58,48,N
2018,Big 12 Conference,"Wed, Feb 21, 2018",Oklahoma State,,Texas Tech,,79,71,N
2018,Big 12 Conference,"Sat, Feb 24, 2018",Oklahoma,,Kansas State,,86,77,N
2018,Big 12 Conference,"Sat, Feb 24, 2018",Texas,,Oklahoma State,,65,64,N
2018,Big 12 Conference,"Sat, Feb 24, 2018",Texas Christian,,Baylor,,82,72,N
2018,Big 12 Conference,"Sat, Feb 24, 2018",Texas Tech,,Kansas,,72,74,N
2018,Big 12 Conference,"Sat, Feb 24, 2018",West Virginia,,Iowa State,,85,70,N
2018,Big 12 Conference,"Mon, Feb 26, 2018",Kansas,,Texas,,80,70,N
2018,Big 12 Conference,"Mon, Feb 26, 2018",West Virginia,,Texas Tech,,84,74,N
2018,Big 12 Conference,"Tue, Feb 27, 2018",Baylor,,Oklahoma,,87,64,N
2018,Big 12 Conference,"Tue, Feb 27, 2018",Iowa State,,Oklahoma State,,71,80,N
2018,Big 12 Conference,"Tue, Feb 27, 2018",Texas Christian,,Kansas State,,66,59,N
2018,Big 12 Conference,"Fri, Mar 2, 2018",Oklahoma,,Iowa State,,81,60,N
2018,Big 12 Conference,"Sat, Mar 3, 2018",Kansas State,,Baylor,,77,67,N
2018,Big 12 Conference,"Sat, Mar 3, 2018",Oklahoma State,,Kansas,,82,64,N
