season,conference,date,home_team,home_rank,away_team,away_rank,home_score,away_score,neutral
2014,Pac-12 Conference,"Thu, Jan 30, 2014",Oregon,,UCLA,,68,70,N
2014,Pac-12 Conference,"Thu, Jan 30, 2014",Oregon State,,Southern California,,76,75,N
2014,Pac-12 Conference,"Sat, Feb 1, 2014",California,,Arizona,,60,58,N
2014,Pac-12 Conference,"Sat, Feb 1, 2014",Colorado,,Utah,,79,75,N
2014,Pac-12 Conference,"Sat, Feb 1, 2014",Oregon,,Southern California,,78,66,N
2014,Pac-12 Conference,"Sat, Feb 1, 2014",Stanford,,Arizona State,,76,70,N
2014,Pac-12 Conference,"Sat, Feb 1, 2014",Washington State,,Washington,,72,67,N
2014,Pac-12 Conference,"Sun, Feb 2, 2014",Oregon State,,UCLA,,71,67,N
2014,Pac-12 Conference,"Wed, Feb 5, 2014",California,,Stanford,,69,80,N
2014,Pac-12 Conference,"Wed, Feb 5, 2014",Colorado,,Washington State,,68,63,N
2014,Pac-12 Conference,"Thu, Feb 6, 2014",Arizona,,Oregon,,67,65,N
2014,Pac-12 Conference,"Thu, Feb 6, 2014",Arizona State,,Oregon State,,86,82,N
2014,Pac-12 Conference,"Thu, Feb 6, 2014",Utah,,Washington,,78,69,N
2014,Pac-12 Conference,"Sat, Feb 8, 2014",Arizona State,,Oregon,,74,72,N
2014,Pac-12 Conference,"Sat, Feb 8, 2014",Southern California,,UCLA,,73,83,N
2014,Pac-12 Conference,"Sat, Feb 8, 2014",Utah,,Washington State,,81,63,N
2014,Pac-12 Conference,"Sun, Feb 9, 2014",Arizona,,Oregon State,,76,54,N
2014,Pac-12 Conference,"Sun, Feb 9, 2014",Colorado,,Washington,,91,65,N
2014,Pac-12 Conference,"Wed, Feb 12, 2014",Washington,,Stanford,,64,60,N
2014,Pac-12 Conference,"Wed, Feb 12, 2014",Washington State,,California,,76,80,N
2014,Pac-12 Conference,"Thu, Feb 13, 2014",Southern California,,Utah,,71,79,N
2014,Pac-12 Conference,"Thu, Feb 13, 2014",UCLA,,Colorado,,92,74,N
2014,Pac-12 Conference,"Fri, Feb 14, 2014",Arizona State,,Arizona,,69,66,N
2014,Pac-12 Conference,"Sat, Feb 15, 2014",UCLA,,Utah,,80,66,N
2014,Pac-12 Conference,"Sat, Feb 15, 2014",Washington,,California,,59,72,N
2014,Pac-12 Conference,"Sat, Feb 15, 2014",Washington State,,Stanford,,56,69,N
2014,Pac-12 Conference,"Sun, Feb 16, 2014",Oregon,,Oregon State,,93,83,N
2014,Pac-12 Conference,"Sun, Feb 16, 2014",Southern California,,Colorado,,74,83,N
2014,Pac-12 Conference,"Wed, Feb 19, 2014",California,,UCLA,,66,86,N
2014,Pac-12 Conference,"Wed, Feb 19, 2014",Colorado,,Arizona State,,61,52,N
2014,Pac-12 Conference,"Wed, Feb 19, 2014",Oregon,,Washington,,78,71,N
2014,Pac-12 Conference,"Wed, Feb 19, 2014",Utah,,Arizona,,63,67,N
2014,Pac-12 Conference,"Thu, Feb 20, 2014",Oregon State,,Washington State,,68,57,N
2014,Pac-12 Conference,"Thu, Feb 20, 2014",Stanford,,Southern California,,80,59,N
2014,Pac-12 Conference,"Sat, Feb 22, 2014",Colorado,,Arizona,,61,88,N
2014,Pac-12 Conference,"Sat, Feb 22, 2014",Oregon State,,Washington,,62,86,N
2014,Pac-12 Conference,"Sat, Feb 22, 2014",Stanford,,UCLA,,83,74,N
2014,Pac-12 Conference,"Sun, Feb 23, 2014",California,,Southern California,,77,64,N
2014,Pac-12 Conference,"Sun, Feb 23, 2014",Oregon,,Washington State,,67,53,N
2014,Pac-12 Conference,"Sun, Feb 23, 2014",Utah,,Arizona State,,86,63,N
2014,Pac-12 Conference,"Wed, Feb 26, 2014",Arizona,,California,,87,59,N
2014,Pac-12 Conference,"Wed, Feb 26, 2014",Arizona State,,Stanford,,76,64,N
2014,Pac-12 Conference,"Thu, Feb 27, 2014",Southern California,,Oregon State,,66,76,N
2014,Pac-12 Conference,"Thu, Feb 27, 2014",UCLA,,Oregon,,83,87,N
2014,Pac-12 Conference,"Fri, Feb 28, 2014",Washington,,Washington State,,72,49,N
2014,Pac-12 Conference,"Sat, Mar 1, 2014",Arizona State,,California,,78,60,N
2014,Pac-12 Conference,"Sat, Mar 1, 2014",Southern California,,Oregon,,63,78,N
2014,Pac-12 Conference,"Sat, Mar 1, 2014",Utah,,Colorado,,75,64,N
2014,Pac-12 Conference,"Sun, Mar 2, 2014",Arizona,,Stanford,,79,66,N
2014,Pac-12 Conference,"Sun, Mar 2, 2014",UCLA,,Oregon State,,74,69,N
2014,Pac-12 Conference,"Tue, Mar 4, 2014",Oregon,,Arizona State,,85,78,N
2014,Pac-12 Conference,"Wed, Mar 5, 2014",California,,Utah,,59,63,N
2014,Pac-12 Conference,"Wed, Mar 5, 2014",Oregon State,,Arizona,,69,74,N
2014,Pac-12 Conference,"Wed, Mar 5, 2014",Stanford,,Colorado,,56,59,N
2014,Pac-12 Conference,"Thu, Mar 6, 2014",Washington,,UCLA,,82,91,N
2014,Pac-12 Conference,"Thu, Mar 6, 2014",Washington State,,Southern California,,68,79,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",California,,Colorado,,66,65,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",Oregon,,Arizona,,64,57,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",Oregon State,,Arizona State,,78,76,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",Stanford,,Utah,,61,60,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",Washington,,Southern California,,82,75,N
2014,Pac-12 Conference,"Sat, Mar 8, 2014",Washington State,,UCLA,,73,55,N
2014,Pac-12 Conference,"Wed, Mar 12, 2014",Colorado,,Southern California,,59,56,N
2014,Pac-12 Conference,"Wed, Mar 12, 2014",Oregon,,Oregon State,,88,74,N
2014,Pac-12 Conference,"Wed, Mar 12, 2014",Stanford,,Washington State,,74,63,N
2014,Pac-12 Conference,"Wed, Mar 12, 2014",Utah,,Washington,,67,61,N
2014,Pac-12 Conference,"Thu, Mar 13, 2014",Arizona,,Utah,,71,39,N
2014,Pac-12 Conference,"Thu, Mar 13, 2014",Arizona State,,Stanford,,58,79,N
2014,Pac-12 Conference,"Thu, Mar 13, 2014",California,,Colorado,,56,59,N
2014,Pac-12 Conference,"Thu, Mar 13, 2014",Oregon,,UCLA,,63,82,N
2014,Pac-12 Conference,"Fri, Mar 14, 2014",Arizona,,Colorado,,63,43,N
2014,Pac-12 Conference,"Fri, Mar 14, 2014",Stanford,,UCLA,,59,84,N
2014,Pac-12 Conference,"Sat, Mar 15, 2014",Arizona,,UCLA,,71,75,N
2014,Big 12 Conference,"Sat, Jan 4, 2014",Kansas State,,Oklahoma State,,74,71,N
2014,Big 12 Conference,"Sat, Jan 4, 2014",Texas,,Oklahoma,,85,88,N
2014,Big 12 Conference,"Sat, Jan 4, 2014",Texas Christian,,West Virginia,,69,74,N
2014,Big 12 Conference,"Sat, Jan 4, 2014",Texas Tech,,Iowa State,,62,73,N
2014,Big 12 Conference,"Mon, Jan 6, 2014",Texas Tech,,West Virginia,,86,89,N
2014,Big 12 Conference,"Tue, Jan 7, 2014",Iowa State,,Baylor,,87,72,N
2014,Big 12 Conference,"Tue, Jan 7, 2014",Texas Christian,,Kansas State,,47,65,N
2014,Big 12 Conference,"Wed, Jan 8, 2014",Oklahoma,,Kansas,,83,90,N
2014,Big 12 Conference,"Wed, Jan 8, 2014",Oklahoma State,,Texas,,87,74,N
2014,Big 12 Conference,"Sat, Jan 11, 2014",Baylor,,Texas Christian,,88,62,N
2014,Big 12 Conference,"Sat, Jan 11, 2014",Kansas,,Kansas State,,86,60,N
2014,Big 12 Conference,"Sat, Jan 11, 2014",Oklahoma,,Iowa State,,87,82,N
2014,Big 12 Conference,"Sat, Jan 11, 2014",Texas,,Texas Tech,,67,64,N
2014,Big 12 Conference,"Sat, Jan 11, 2014",West Virginia,,Oklahoma State,,72,73,N
2014,Big 12 Conference,"Mon, Jan 13, 2014",Iowa State,,Kansas,,70,77,N
2014,Big 12 Conference,"Mon, Jan 13, 2014",West Virginia,,Texas,,69,80,N
2014,Big 12 Conference,"Tue, Jan 14, 2014",Kansas State,,Oklahoma,,72,66,N
2014,Big 12 Conference,"Wed, Jan 15, 2014",Oklahoma State,,Texas Christian,,82,50,N
2014,Big 12 Conference,"Wed, Jan 15, 2014",Texas Tech,,Baylor,,82,72,N
2014,Big 12 Conference,"Sat, Jan 18, 2014",Baylor,,Oklahoma,,64,66,N
2014,Big 12 Conference,"Sat, Jan 18, 2014",Kansas,,Oklahoma State,,80,78,N
2014,Big 12 Conference,"Sat, Jan 18, 2014",Kansas State,,West Virginia,,78,56,N
2014,Big 12 Conference,"Sat, Jan 18, 2014",Texas,,Iowa State,,86,76,N
2014,Big 12 Conference,"Sat, Jan 18, 2014",Texas Christian,,Texas Tech,,49,60,N
2014,Big 12 Conference,"Mon, Jan 20, 2014",Kansas,,Baylor,,78,68,N
2014,Big 12 Conference,"Tue, Jan 21, 2014",Texas,,Kansas State,,67,64,N
2014,Big 12 Conference,"Wed, Jan 22, 2014",Oklahoma,,Texas Christian,,77,69,N
2014,Big 12 Conference,"Wed, Jan 22, 2014",West Virginia,,Texas Tech,,87,81,N
2014,Big 12 Conference,"Sat, Jan 25, 2014",Baylor,,Texas,,60,74,N
2014,Big 12 Conference,"Sat, Jan 25, 2014",Iowa State,,Kansas State,,81,75,N
2014,Big 12 Conference,"Sat, Jan 25, 2014",Oklahoma State,,West Virginia,,81,75,N
2014,Big 12 Conference,"Sat, Jan 25, 2014",Texas Christian,,Kansas,,69,91,N
2014,Big 12 Conference,"Sat, Jan 25, 2014",Texas Tech,,Oklahoma,,65,74,N
2014,Big 12 Conference,"Mon, Jan 27, 2014",Oklahoma,,Oklahoma State,,88,76,N
2014,Big 12 Conference,"Tue, Jan 28, 2014",Baylor,,West Virginia,,64,66,N
2014,Big 12 Conference,"Tue, Jan 28, 2014",Kansas State,,Texas Tech,,66,58,N
2014,Big 12 Conference,"Wed, Jan 29, 2014",Kansas,,Iowa State,,92,81,N
2014,Big 12 Conference,"Sat, Feb 1, 2014",Iowa State,,Oklahoma,,81,75,N
2014,Big 12 Conference,"Sat, Feb 1, 2014",Oklahoma State,,Baylor,,70,76,N
2014,Big 12 Conference,"Sat, Feb 1, 2014",Texas,,Kansas,,81,69,N
2014,Big 12 Conference,"Sat, Feb 1, 2014",Texas Tech,,Texas Christian,,60,54,N
2014,Big 12 Conference,"Sat, Feb 1, 2014",West Virginia,,Kansas State,,81,71,N
2014,Big 12 Conference,"Mon, Feb 3, 2014",Oklahoma State,,Iowa State,,97,98,N
2014,Big 12 Conference,"Tue, Feb 4, 2014",Baylor,,Kansas,,52,69,N
2014,Big 12 Conference,"Tue, Feb 4, 2014",Texas Christian,,Texas,,54,59,N
2014,Big 12 Conference,"Wed, Feb 5, 2014",West Virginia,,Oklahoma,,91,86,N
2014,Big 12 Conference,"Sat, Feb 8, 2014",Iowa State,,Texas Christian,,84,69,N
2014,Big 12 Conference,"Sat, Feb 8, 2014",Kansas,,West Virginia,,83,69,N
2014,Big 12 Conference,"Sat, Feb 8, 2014",Kansas State,,Texas,,74,57,N
2014,Big 12 Conference,"Sat, Feb 8, 2014",Oklahoma,,Baylor,,88,72,N
2014,Big 12 Conference,"Sat, Feb 8, 2014",Texas Tech,,Oklahoma State,,65,61,N
2014,Big 12 Conference,"Mon, Feb 10, 2014",Kansas State,,Kansas,,85,82,N
2014,Big 12 Conference,"Mon, Feb 10, 2014",West Virginia,,Iowa State,,102,77,N
2014,Big 12 Conference,"Tue, Feb 11, 2014",Texas,,Oklahoma State,,87,68,N
2014,Big 12 Conference,"Wed, Feb 12, 2014",Oklahoma,,Texas Tech,,60,68,N
2014,Big 12 Conference,"Wed, Feb 12, 2014",Texas Christian,,Baylor,,58,91,N
2014,Big 12 Conference,"Sat, Feb 15, 2014",Baylor,,Kansas State,,87,73,N
2014,Big 12 Conference,"Sat, Feb 15, 2014",Iowa State,,Texas Tech,,70,64,N
2014,Big 12 Conference,"Sat, Feb 15, 2014",Kansas,,Texas Christian,,95,65,N
2014,Big 12 Conference,"Sat, Feb 15, 2014",Oklahoma State,,Oklahoma,,74,77,N
2014,Big 12 Conference,"Sat, Feb 15, 2014",Texas,,West Virginia,,88,71,N
2014,Big 12 Conference,"Mon, Feb 17, 2014",Baylor,,Oklahoma State,,70,64,N
2014,Big 12 Conference,"Tue, Feb 18, 2014",Iowa State,,Texas,,85,76,N
2014,Big 12 Conference,"Tue, Feb 18, 2014",Texas Tech,,Kansas,,63,64,N
2014,Big 12 Conference,"Wed, Feb 19, 2014",Kansas State,,Texas Christian,,65,53,N
2014,Big 12 Conference,"Sat, Feb 22, 2014",Kansas,,Texas,,85,54,N
2014,Big 12 Conference,"Sat, Feb 22, 2014",Oklahoma,,Kansas State,,86,73,N
2014,Big 12 Conference,"Sat, Feb 22, 2014",Oklahoma State,,Texas Tech,,84,62,N
2014,Big 12 Conference,"Sat, Feb 22, 2014",Texas Christian,,Iowa State,,60,71,N
2014,Big 12 Conference,"Sat, Feb 22, 2014",West Virginia,,Baylor,,75,88,N
2014,Big 12 Conference,"Mon, Feb 24, 2014",Kansas,,Oklahoma,,83,75,N
2014,Big 12 Conference,"Mon, Feb 24, 2014",Texas Christian,,Oklahoma State,,54,76,N
2014,Big 12 Conference,"Tue, Feb 25, 2014",Texas Tech,,Kansas State,,56,60,N
2014,Big 12 Conference,"Wed, Feb 26, 2014",Iowa State,,West Virginia,,83,66,N
2014,Big 12 Conference,"Wed, Feb 26, 2014",Texas,,Baylor,,74,69,N
2014,Big 12 Conference,"Sat, Mar 1, 2014",Baylor,,Texas Tech,,59,49,N
2014,Big 12 Conference,"Sat, Mar 1, 2014",Kansas State,,Iowa State,,80,73,N
2014,Big 12 Conference,"Sat, Mar 1, 2014",Oklahoma,,Texas,,77,65,N
2014,Big 12 Conference,"Sat, Mar 1, 2014",Oklahoma State,,Kansas,,72,65,N
2014,Big 12 Conference,"Sat, Mar 1, 2014",West Virginia,,Texas Christian,,81,59,N
2014,Big 12 Conference,"Mon, Mar 3, 2014",Oklahoma State,,Kansas State,,77,61,N
2014,Big 12 Conference,"Tue, Mar 4, 2014",Baylor,,Iowa State,,74,61,N
2014,Big 12 Conference,"Wed, Mar 5, 2014",Kansas,,Texas Tech,,82,57,N
2014,Big 12 Conference,"Wed, Mar 5, 2014",Oklahoma,,West Virginia,,72,62,N
2014,Big 12 Conference,"Wed, Mar 5, 2014",Texas,,Texas Christian,,66,54,N
2014,Big 12 Conference,"Sat, Mar 8, 2014",Iowa State,,Oklahoma State,,85,81,N
2014,Big 12 Conference,"Sat, Mar 8, 2014",Kansas State,,Baylor,,74,76,N
2014,Big 12 Conference,"Sat, Mar 8, 2014",Texas Christian,,Oklahoma,,67,97,N
2014,Big 12 Conference,"Sat, Mar 8, 2014",Texas Tech,,Texas,,59,53,N
2014,Big 12 Conference,"Sat, Mar 8, 2014",West Virginia,,Kansas,,92,86,N
2014,Big 12 Conference,"Wed, Mar 12, 2014",Baylor,,Texas Christian,,76,68,N
2014,Big 12 Conference,"Wed, Mar 12, 2014",Oklahoma State,,Texas Tech,,80,62,N
2014,Big 12 Conference,"Thu, Mar 13, 2014",Baylor,,Oklahoma,,78,73,N
2014,Big 12 Conference,"Thu, Mar 13, 2014",Iowa State,,Kansas State,,91,85,N
2014,Big 12 Conference,"Thu, Mar 13, 2014",Kansas,,Oklahoma State,,77,70,N
2014,Big 12 Conference,"Thu, Mar 13, 2014",Texas,,West Virginia,,66,49,N
2014,Big 12 Conference,"Fri, Mar 14, 2014",Baylor,,Texas,,86,69,N
2014,Big 12 Conference,"Fri, Mar 14, 2014",Iowa State,,Kansas,,94,83,N
2014,Big 12 Conference,"Sat, Mar 15, 2014",Baylor,,Iowa State,,65,74,N
2014,West Coast Conference,"Sat, Dec 28, 2013",Gonzaga,,Santa Clara,,74,60,N
2014,West Coast Conference,"Sat, Dec 28, 2013",Loyola Marymount,,Brigham Young,,87,76,N
2014,West Coast Conference,"Sat, Dec 28, 2013",Pepperdine,,San Diego,,75,64,N
2014,West Coast Conference,"Sat, Dec 28, 2013",Portland,,San Francisco,,81,87,N
2014,West Coast Conference,"Mon, Dec 30, 2013",Gonzaga,,San Francisco,,69,41,N
2014,West Coast Conference,"Mon, Dec 30, 2013",Loyola Marymount,,San Diego,,65,62,N
2014,West Coast Conference,"Mon, Dec 30, 2013",Pacific,,Saint Mary's,,80,88,N
2014,West Coast Conference,"Mon, Dec 30, 2013",Pepperdine,,Brigham Young,,80,74,N
2014,West Coast Conference,"Mon, Dec 30, 2013",Portland,,Santa Clara,,68,76,N
2014,West Coast Conference,"Thu, Jan 2, 2014",Gonzaga,,Saint Mary's,,73,51,N
2014,West Coast Conference,"Thu, Jan 2, 2014",Portland,,Pacific,,72,64,N
2014,West Coast Conference,"Thu, Jan 2, 2014",San Francisco,,Loyola Marymount,,75,61,N
2014,West Coast Conference,"Thu, Jan 2, 2014",Santa Clara,,Pepperdine,,61,70,N
2014,West Coast Conference,"Sat, Jan 4, 2014",Brigham Young,,San Diego,,87,53,N
2014,West Coast Conference,"Sat, Jan 4, 2014",Gonzaga,,Pacific,,86,64,N
2014,West Coast Conference,"Sat, Jan 4, 2014",Portland,,Saint Mary's,,63,72,N
2014,West Coast Conference,"Sat, Jan 4, 2014",San Francisco,,Pepperdine,,76,66,N
2014,West Coast Conference,"Sat, Jan 4, 2014",Santa Clara,,Loyola Marymount,,86,81,N
2014,West Coast Conference,"Thu, Jan 9, 2014",Brigham Young,,Pepperdine,,84,72,N
2014,West Coast Conference,"Thu, Jan 9, 2014",Pacific,,San Francisco,,72,81,N
2014,West Coast Conference,"Thu, Jan 9, 2014",Portland,,Gonzaga,,82,73,N
2014,West Coast Conference,"Thu, Jan 9, 2014",Saint Mary's,,Santa Clara,,55,57,N
2014,West Coast Conference,"Thu, Jan 9, 2014",San Diego,,Loyola Marymount,,74,67,N
2014,West Coast Conference,"Sat, Jan 11, 2014",Brigham Young,,Loyola Marymount,,91,68,N
2014,West Coast Conference,"Sat, Jan 11, 2014",Pacific,,Santa Clara,,80,68,N
2014,West Coast Conference,"Sat, Jan 11, 2014",Saint Mary's,,San Francisco,,88,73,N
2014,West Coast Conference,"Sat, Jan 11, 2014",San Diego,,Pepperdine,,65,69,N
2014,West Coast Conference,"Thu, Jan 16, 2014",Loyola Marymount,,Portland,,57,71,N
2014,West Coast Conference,"Thu, Jan 16, 2014",Pepperdine,,Gonzaga,,53,70,N
2014,West Coast Conference,"Thu, Jan 16, 2014",San Francisco,,Brigham Young,,76,83,N
2014,West Coast Conference,"Thu, Jan 16, 2014",Santa Clara,,San Diego,,66,69,N
2014,West Coast Conference,"Sat, Jan 18, 2014",Loyola Marymount,,Gonzaga,,72,82,N
2014,West Coast Conference,"Sat, Jan 18, 2014",Pepperdine,,Portland,,76,65,N
2014,West Coast Conference,"Sat, Jan 18, 2014",Saint Mary's,,Pacific,,79,73,N
2014,West Coast Conference,"Sat, Jan 18, 2014",San Francisco,,San Diego,,64,62,N
2014,West Coast Conference,"Sat, Jan 18, 2014",Santa Clara,,Brigham Young,,81,91,N
2014,West Coast Conference,"Thu, Jan 23, 2014",Gonzaga,,San Diego,,59,56,N
2014,West Coast Conference,"Thu, Jan 23, 2014",Pacific,,Loyola Marymount,,81,92,N
2014,West Coast Conference,"Thu, Jan 23, 2014",Portland,,Brigham Young,,114,110,N
2014,West Coast Conference,"Thu, Jan 23, 2014",Saint Mary's,,Pepperdine,,80,74,N
2014,West Coast Conference,"Sat, Jan 25, 2014",Gonzaga,,Brigham Young,,84,69,N
2014,West Coast Conference,"Sat, Jan 25, 2014",Pacific,,Pepperdine,,76,66,N
2014,West Coast Conference,"Sat, Jan 25, 2014",Portland,,San Diego,,63,65,N
2014,West Coast Conference,"Sat, Jan 25, 2014",Saint Mary's,,Loyola Marymount,,89,61,N
2014,West Coast Conference,"Sat, Jan 25, 2014",San Francisco,,Santa Clara,,75,66,N
2014,West Coast Conference,"Wed, Jan 29, 2014",San Francisco,,Portland,,84,71,N
2014,West Coast Conference,"Wed, Jan 29, 2014",Santa Clara,,Gonzaga,,52,54,N
2014,West Coast Conference,"Thu, Jan 30, 2014",Brigham Young,,Pacific,,88,78,N
2014,West Coast Conference,"Thu, Jan 30, 2014",San Diego,,Saint Mary's,,61,43,N
2014,West Coast Conference,"Sat, Feb 1, 2014",Brigham Young,,Saint Mary's,,84,71,N
2014,West Coast Conference,"Sat, Feb 1, 2014",Pepperdine,,Loyola Marymount,,80,69,N
2014,West Coast Conference,"Sat, Feb 1, 2014",San Diego,,Pacific,,67,84,N
2014,West Coast Conference,"Sat, Feb 1, 2014",San Francisco,,Gonzaga,,65,75,N
2014,West Coast Conference,"Sat, Feb 1, 2014",Santa Clara,,Portland,,64,76,N
2014,West Coast Conference,"Wed, Feb 5, 2014",Gonzaga,,Portland,,71,66,N
2014,West Coast Conference,"Thu, Feb 6, 2014",Brigham Young,,Santa Clara,,89,76,N
2014,West Coast Conference,"Thu, Feb 6, 2014",Loyola Marymount,,Saint Mary's,,58,77,N
2014,West Coast Conference,"Thu, Feb 6, 2014",Pepperdine,,Pacific,,80,69,N
2014,West Coast Conference,"Thu, Feb 6, 2014",San Diego,,San Francisco,,67,74,N
2014,West Coast Conference,"Sat, Feb 8, 2014",Brigham Young,,San Francisco,,68,63,N
2014,West Coast Conference,"Sat, Feb 8, 2014",Loyola Marymount,,Pacific,,72,82,N
2014,West Coast Conference,"Sat, Feb 8, 2014",Pepperdine,,Saint Mary's,,67,69,N
2014,West Coast Conference,"Sat, Feb 8, 2014",San Diego,,Santa Clara,,63,69,N
2014,West Coast Conference,"Thu, Feb 13, 2014",Gonzaga,,Pepperdine,,83,68,N
2014,West Coast Conference,"Thu, Feb 13, 2014",Pacific,,Brigham Young,,89,82,N
2014,West Coast Conference,"Thu, Feb 13, 2014",Portland,,Loyola Marymount,,71,64,N
2014,West Coast Conference,"Thu, Feb 13, 2014",Saint Mary's,,San Diego,,69,57,N
2014,West Coast Conference,"Sat, Feb 15, 2014",Gonzaga,,Loyola Marymount,,86,67,N
2014,West Coast Conference,"Sat, Feb 15, 2014",Pacific,,San Diego,,55,70,N
2014,West Coast Conference,"Sat, Feb 15, 2014",Portland,,Pepperdine,,74,62,N
2014,West Coast Conference,"Sat, Feb 15, 2014",Saint Mary's,,Brigham Young,,57,60,N
2014,West Coast Conference,"Sat, Feb 15, 2014",Santa Clara,,San Francisco,,63,69,N
2014,West Coast Conference,"Thu, Feb 20, 2014",Brigham Young,,Gonzaga,,73,65,N
2014,West Coast Conference,"Thu, Feb 20, 2014",Loyola Marymount,,Pepperdine,,69,72,N
2014,West Coast Conference,"Thu, Feb 20, 2014",San Diego,,Portland,,61,59,N
2014,West Coast Conference,"Thu, Feb 20, 2014",San Francisco,,Saint Mary's,,73,62,N
2014,West Coast Conference,"Thu, Feb 20, 2014",Santa Clara,,Pacific,,70,50,N
2014,West Coast Conference,"Sat, Feb 22, 2014",Brigham Young,,Portland,,89,72,N
2014,West Coast Conference,"Sat, Feb 22, 2014",San Diego,,Gonzaga,,69,66,N
2014,West Coast Conference,"Sat, Feb 22, 2014",San Francisco,,Pacific,,64,59,N
2014,West Coast Conference,"Sat, Feb 22, 2014",Santa Clara,,Saint Mary's,,54,76,N
