season,conference,date,home_team,home_rank,away_team,away_rank,home_score,away_score,neutral
2020,Big 12 Conference,"Wed, Jan 29, 2020",Texas Christian,,Texas,,61,62,N
2020,Big 12 Conference,"Wed, Jan 29, 2020",Texas Tech,,West Virginia,,89,81,N
2020,Big 12 Conference,"Sat, Feb 1, 2020",Baylor,,Texas Christian,,68,52,N
2020,Big 12 Conference,"Sat, Feb 1, 2020",Kansas,,Texas Tech,,78,75,N
2020,Big 12 Conference,"Sat, Feb 1, 2020",Oklahoma,,Oklahoma State,,82,69,N
2020,Big 12 Conference,"Sat, Feb 1, 2020",Texas,,Iowa State,,72,68,N
2020,Big 12 Conference,"Sat, Feb 1, 2020",West Virginia,,Kansas State,,66,57,N
2020,Big 12 Conference,"Mon, Feb 3, 2020",Kansas,,Texas,,69,58,N
2020,Big 12 Conference,"Mon, Feb 3, 2020",Kansas State,,Baylor,,67,73,N
2020,Big 12 Conference,"Tue, Feb 4, 2020",Texas Tech,,Oklahoma,,69,61,N
2020,Big 12 Conference,"Wed, Feb 5, 2020",Oklahoma State,,Texas Christian,,72,57,N
2020,Big 12 Conference,"Wed, Feb 5, 2020",West Virginia,,Iowa State,,76,61,N
2020,Big 12 Conference,"Sat, Feb 8, 2020",Baylor,,Oklahoma State,,78,70,N
2020,Big 12 Conference,"Sat, Feb 8, 2020",Iowa State,,Kansas State,,73,63,N
2020,Big 12 Conference,"Sat, Feb 8, 2020",Oklahoma,,West Virginia,,69,59,N
2020,Big 12 Conference,"Sat, Feb 8, 2020",Texas,,Texas Tech,,57,62,N
2020,Big 12 Conference,"Sat, Feb 8, 2020",Texas Christian,,Kansas,,46,60,N
2020,Big 12 Conference,"Mon, Feb 10, 2020",Texas,,Baylor,,45,52,N
2020,Big 12 Conference,"Mon, Feb 10, 2020",Texas Tech,,Texas Christian,,88,42,N
2020,Big 12 Conference,"Tue, Feb 11, 2020",Kansas State,,Oklahoma State,,59,64,N
2020,Big 12 Conference,"Wed, Feb 12, 2020",Oklahoma,,Iowa State,,90,61,N
2020,Big 12 Conference,"Wed, Feb 12, 2020",West Virginia,,Kansas,,49,58,N
2020,Big 12 Conference,"Sat, Feb 15, 2020",Baylor,,West Virginia,,70,59,N
2020,Big 12 Conference,"Sat, Feb 15, 2020",Iowa State,,Texas,,81,52,N
2020,Big 12 Conference,"Sat, Feb 15, 2020",Kansas,,Oklahoma,,87,70,N
2020,Big 12 Conference,"Sat, Feb 15, 2020",Oklahoma State,,Texas Tech,,73,70,N
2020,Big 12 Conference,"Sat, Feb 15, 2020",Texas Christian,,Kansas State,,68,57,N
2020,Big 12 Conference,"Mon, Feb 17, 2020",Kansas,,Iowa State,,91,71,N
2020,Big 12 Conference,"Tue, Feb 18, 2020",Oklahoma,,Baylor,,54,65,N
2020,Big 12 Conference,"Tue, Feb 18, 2020",West Virginia,,Oklahoma State,,65,47,N
2020,Big 12 Conference,"Wed, Feb 19, 2020",Texas,,Texas Christian,,70,56,N
2020,Big 12 Conference,"Wed, Feb 19, 2020",Texas Tech,,Kansas State,,69,62,N
2020,Big 12 Conference,"Sat, Feb 22, 2020",Baylor,,Kansas,,61,64,N
2020,Big 12 Conference,"Sat, Feb 22, 2020",Iowa State,,Texas Tech,,57,87,N
2020,Big 12 Conference,"Sat, Feb 22, 2020",Kansas State,,Texas,,59,70,N
2020,Big 12 Conference,"Sat, Feb 22, 2020",Oklahoma State,,Oklahoma,,83,66,N
2020,Big 12 Conference,"Sat, Feb 22, 2020",Texas Christian,,West Virginia,,67,60,N
2020,Big 12 Conference,"Mon, Feb 24, 2020",Kansas,,Oklahoma State,,83,58,N
2020,Big 12 Conference,"Mon, Feb 24, 2020",Texas,,West Virginia,,67,57,N
2020,Big 12 Conference,"Tue, Feb 25, 2020",Baylor,,Kansas State,,85,66,N
2020,Big 12 Conference,"Tue, Feb 25, 2020",Iowa State,,Texas Christian,,65,59,N
2020,Big 12 Conference,"Tue, Feb 25, 2020",Oklahoma,,Texas Tech,,65,51,N
2020,Big 12 Conference,"Sat, Feb 29, 2020",Kansas State,,Kansas,,58,62,N
2020,Big 12 Conference,"Sat, Feb 29, 2020",Oklahoma State,,Iowa State,,73,61,N
2020,Big 12 Conference,"Sat, Feb 29, 2020",Texas Christian,,Baylor,,75,72,N
2020,Big 12 Conference,"Sat, Feb 29, 2020",Texas Tech,,Texas,,58,68,N
2020,Big 12 Conference,"Sat, Feb 29, 2020",West Virginia,,Oklahoma,,62,73,N
2020,Big 12 Conference,"Mon, Mar 2, 2020",Baylor,,Texas Tech,,71,68,N
2020,Big 12 Conference,"Tue, Mar 3, 2020",Iowa State,,West Virginia,,71,77,N
2020,Big 12 Conference,"Tue, Mar 3, 2020",Oklahoma,,Texas,,51,52,N
2020,Big 12 Conference,"Wed, Mar 4, 2020",Kansas,,Texas Christian,,75,66,N
2020,Big 12 Conference,"Wed, Mar 4, 2020",Oklahoma State,,Kansas State,,69,63,N
2020,Big 12 Conference,"Sat, Mar 7, 2020",Kansas State,,Iowa State,,79,63,N
2020,Big 12 Conference,"Sat, Mar 7, 2020",Texas,,Oklahoma State,,59,81,N
2020,Big 12 Conference,"Sat, Mar 7, 2020",Texas Christian,,Oklahoma,,76,78,N
2020,Big 12 Conference,"Sat, Mar 7, 2020",Texas Tech,,Kansas,,62,66,N
2020,Big 12 Conference,"Sat, Mar 7, 2020",West Virginia,,Baylor,,76,64,N
2020,Big 12 Conference,"Wed, Mar 11, 2020",Oklahoma State,,Iowa State,,72,71,N
2020,Big 12 Conference,"Wed, Mar 11, 2020",Texas Christian,,Kansas State,,49,53,N
2020,Pac-12 Conference,"Thu, Jan 2, 2020",Colorado,,Oregon,,74,65,N
2020,Pac-12 Conference,"Thu, Jan 2, 2020",Stanford,,California,,68,52,N
2020,Pac-12 Conference,"Thu, Jan 2, 2020",Utah,,Oregon State,,81,69,N
2020,Pac-12 Conference,"Thu, Jan 2, 2020",Washington,,UCLA,,64,66,N
2020,Pac-12 Conference,"Thu, Jan 2, 2020",Washington State,,Southern California,,56,65,N
2020,Pac-12 Conference,"Sat, Jan 4, 2020",Arizona,,Arizona State,,75,47,N
2020,Pac-12 Conference,"Sat, Jan 4, 2020",Utah,,Oregon,,64,69,N
2020,Pac-12 Conference,"Sat, Jan 4, 2020",Washington State,,UCLA,,79,71,N
2020,Pac-12 Conference,"Sun, Jan 5, 2020",Colorado,,Oregon State,,68,76,N
2020,Pac-12 Conference,"Sun, Jan 5, 2020",Washington,,Southern California,,72,40,N
2020,Pac-12 Conference,"Thu, Jan 9, 2020",California,,Washington State,,73,66,N
2020,Pac-12 Conference,"Thu, Jan 9, 2020",Oregon,,Arizona,,74,73,N
2020,Pac-12 Conference,"Thu, Jan 9, 2020",Oregon State,,Arizona State,,76,82,N
2020,Pac-12 Conference,"Thu, Jan 9, 2020",Stanford,,Washington,,61,55,N
2020,Pac-12 Conference,"Sat, Jan 11, 2020",California,,Washington,,61,58,N
2020,Pac-12 Conference,"Sat, Jan 11, 2020",Oregon,,Arizona State,,78,69,N
2020,Pac-12 Conference,"Sat, Jan 11, 2020",Stanford,,Washington State,,88,62,N
2020,Pac-12 Conference,"Sat, Jan 11, 2020",UCLA,,Southern California,,63,74,N
2020,Pac-12 Conference,"Sun, Jan 12, 2020",Colorado,,Utah,,91,52,N
2020,Pac-12 Conference,"Sun, Jan 12, 2020",Oregon State,,Arizona,,82,65,N
2020,Pac-12 Conference,"Wed, Jan 15, 2020",UCLA,,Stanford,,59,74,N
2020,Pac-12 Conference,"Thu, Jan 16, 2020",Arizona,,Utah,,93,77,N
2020,Pac-12 Conference,"Thu, Jan 16, 2020",Arizona State,,Colorado,,61,68,N
2020,Pac-12 Conference,"Thu, Jan 16, 2020",Southern California,,California,,88,56,N
2020,Pac-12 Conference,"Thu, Jan 16, 2020",Washington,,Oregon State,,64,56,N
2020,Pac-12 Conference,"Thu, Jan 16, 2020",Washington State,,Oregon,,72,61,N
2020,Pac-12 Conference,"Sat, Jan 18, 2020",Arizona,,Colorado,,75,54,N
2020,Pac-12 Conference,"Sat, Jan 18, 2020",Arizona State,,Utah,,83,64,N
2020,Pac-12 Conference,"Sat, Jan 18, 2020",Southern California,,Stanford,,82,78,N
2020,Pac-12 Conference,"Sat, Jan 18, 2020",Washington,,Oregon,,61,64,N
2020,Pac-12 Conference,"Sat, Jan 18, 2020",Washington State,,Oregon State,,89,76,N
2020,Pac-12 Conference,"Sun, Jan 19, 2020",UCLA,,California,,50,40,N
2020,Pac-12 Conference,"Thu, Jan 23, 2020",Colorado,,Washington State,,78,56,N
2020,Pac-12 Conference,"Thu, Jan 23, 2020",Oregon,,Southern California,,79,70,N
2020,Pac-12 Conference,"Thu, Jan 23, 2020",Oregon State,,UCLA,,58,62,N
2020,Pac-12 Conference,"Thu, Jan 23, 2020",Utah,,Washington,,67,66,N
2020,Pac-12 Conference,"Sat, Jan 25, 2020",Arizona State,,Arizona,,66,65,N
2020,Pac-12 Conference,"Sat, Jan 25, 2020",Colorado,,Washington,,76,62,N
2020,Pac-12 Conference,"Sat, Jan 25, 2020",Oregon State,,Southern California,,55,75,N
2020,Pac-12 Conference,"Sat, Jan 25, 2020",Utah,,Washington State,,76,64,N
2020,Pac-12 Conference,"Sun, Jan 26, 2020",California,,Stanford,,52,50,N
2020,Pac-12 Conference,"Sun, Jan 26, 2020",Oregon,,UCLA,,96,75,N
2020,Pac-12 Conference,"Wed, Jan 29, 2020",Washington State,,Arizona State,,67,65,N
2020,Pac-12 Conference,"Thu, Jan 30, 2020",California,,Oregon,,72,77,N
2020,Pac-12 Conference,"Thu, Jan 30, 2020",Southern California,,Utah,,56,52,N
2020,Pac-12 Conference,"Thu, Jan 30, 2020",Stanford,,Oregon State,,63,68,N
2020,Pac-12 Conference,"Thu, Jan 30, 2020",UCLA,,Colorado,,72,68,N
2020,Pac-12 Conference,"Thu, Jan 30, 2020",Washington,,Arizona,,72,75,N
2020,Pac-12 Conference,"Sat, Feb 1, 2020",California,,Oregon State,,69,67,N
2020,Pac-12 Conference,"Sat, Feb 1, 2020",Southern California,,Colorado,,57,78,N
2020,Pac-12 Conference,"Sat, Feb 1, 2020",Stanford,,Oregon,,70,60,N
2020,Pac-12 Conference,"Sat, Feb 1, 2020",Washington,,Arizona State,,83,87,N
2020,Pac-12 Conference,"Sat, Feb 1, 2020",Washington State,,Arizona,,49,66,N
2020,Pac-12 Conference,"Sun, Feb 2, 2020",UCLA,,Utah,,73,57,N
2020,Pac-12 Conference,"Thu, Feb 6, 2020",Arizona,,Southern California,,85,80,N
2020,Pac-12 Conference,"Thu, Feb 6, 2020",Arizona State,,UCLA,,84,66,N
2020,Pac-12 Conference,"Thu, Feb 6, 2020",Colorado,,California,,71,65,N
2020,Pac-12 Conference,"Thu, Feb 6, 2020",Utah,,Stanford,,64,56,N
2020,Pac-12 Conference,"Sat, Feb 8, 2020",Arizona,,UCLA,,52,65,N
2020,Pac-12 Conference,"Sat, Feb 8, 2020",Arizona State,,Southern California,,66,64,N
2020,Pac-12 Conference,"Sat, Feb 8, 2020",Colorado,,Stanford,,81,74,N
2020,Pac-12 Conference,"Sat, Feb 8, 2020",Oregon State,,Oregon,,63,53,N
2020,Pac-12 Conference,"Sat, Feb 8, 2020",Utah,,California,,60,45,N
2020,Pac-12 Conference,"Sun, Feb 9, 2020",Washington State,,Washington,,79,67,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",California,,Arizona,,52,68,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",Oregon,,Colorado,,68,60,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",Oregon State,,Utah,,70,51,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",Southern California,,Washington,,62,56,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",Stanford,,Arizona State,,69,74,N
2020,Pac-12 Conference,"Thu, Feb 13, 2020",UCLA,,Washington State,,86,83,N
2020,Pac-12 Conference,"Sat, Feb 15, 2020",Oregon State,,Colorado,,47,69,N
2020,Pac-12 Conference,"Sat, Feb 15, 2020",Southern California,,Washington State,,70,51,N
2020,Pac-12 Conference,"Sat, Feb 15, 2020",Stanford,,Arizona,,60,69,N
2020,Pac-12 Conference,"Sat, Feb 15, 2020",UCLA,,Washington,,67,57,N
2020,Pac-12 Conference,"Sun, Feb 16, 2020",California,,Arizona State,,75,80,N
2020,Pac-12 Conference,"Sun, Feb 16, 2020",Oregon,,Utah,,80,62,N
2020,Pac-12 Conference,"Wed, Feb 19, 2020",Washington State,,California,,57,66,N
2020,Pac-12 Conference,"Thu, Feb 20, 2020",Arizona,,Oregon State,,89,63,N
2020,Pac-12 Conference,"Thu, Feb 20, 2020",Arizona State,,Oregon,,77,72,N
2020,Pac-12 Conference,"Thu, Feb 20, 2020",Colorado,,Southern California,,70,66,N
2020,Pac-12 Conference,"Thu, Feb 20, 2020",Utah,,UCLA,,58,69,N
2020,Pac-12 Conference,"Thu, Feb 20, 2020",Washington,,Stanford,,64,72,N
2020,Pac-12 Conference,"Sat, Feb 22, 2020",Arizona,,Oregon,,72,73,N
2020,Pac-12 Conference,"Sat, Feb 22, 2020",Arizona State,,Oregon State,,74,73,N
2020,Pac-12 Conference,"Sat, Feb 22, 2020",Colorado,,UCLA,,63,70,N
2020,Pac-12 Conference,"Sat, Feb 22, 2020",Washington,,California,,87,52,N
2020,Pac-12 Conference,"Sun, Feb 23, 2020",Utah,,Southern California,,79,65,N
2020,Pac-12 Conference,"Sun, Feb 23, 2020",Washington State,,Stanford,,57,75,N
2020,Pac-12 Conference,"Wed, Feb 26, 2020",Stanford,,Utah,,70,62,N
2020,Pac-12 Conference,"Thu, Feb 27, 2020",California,,Colorado,,76,62,N
2020,Pac-12 Conference,"Thu, Feb 27, 2020",Oregon,,Oregon State,,69,54,N
2020,Pac-12 Conference,"Thu, Feb 27, 2020",Southern California,,Arizona,,57,48,N
2020,Pac-12 Conference,"Thu, Feb 27, 2020",UCLA,,Arizona State,,75,72,N
2020,Pac-12 Conference,"Fri, Feb 28, 2020",Washington,,Washington State,,74,78,N
2020,Pac-12 Conference,"Sat, Feb 29, 2020",California,,Utah,,86,79,N
2020,Pac-12 Conference,"Sat, Feb 29, 2020",Southern California,,Arizona State,,71,61,N
2020,Pac-12 Conference,"Sat, Feb 29, 2020",UCLA,,Arizona,,69,64,N
2020,Pac-12 Conference,"Sun, Mar 1, 2020",Stanford,,Colorado,,72,64,N
2020,Pac-12 Conference,"Thu, Mar 5, 2020",Arizona,,Washington State,,83,62,N
2020,Pac-12 Conference,"Thu, Mar 5, 2020",Arizona State,,Washington,,83,90,N
2020,Pac-12 Conference,"Thu, Mar 5, 2020",Oregon,,California,,90,56,N
2020,Pac-12 Conference,"Thu, Mar 5, 2020",Oregon State,,Stanford,,68,65,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Arizona,,Washington,,63,69,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Arizona State,,Washington State,,83,74,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Oregon,,Stanford,,80,67,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Oregon State,,California,,74,56,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Southern California,,UCLA,,54,52,N
2020,Pac-12 Conference,"Sat, Mar 7, 2020",Utah,,Colorado,,74,72,N
2020,Pac-12 Conference,"Wed, Mar 11, 2020",Arizona,,Washington,,77,70,N
2020,Pac-12 Conference,"Wed, Mar 11, 2020",Colorado,,Washington State,,68,82,N
2020,Pac-12 Conference,"Wed, Mar 11, 2020",Oregon State,,Utah,,71,69,N
2020,Pac-12 Conference,"Wed, Mar 11, 2020",Stanford,,California,,51,63,N
2020,West Coast Conference,"Thu, Jan 2, 2020",Loyola Marymount,,San Diego,,64,58,N
2020,West Coast Conference,"Thu, Jan 2, 2020",Pepperdine,,Pacific,,56,59,N
2020,West Coast Conference,"Thu, Jan 2, 2020",Portland,,Gonzaga,,72,85,N
2020,West Coast Conference,"Thu, Jan 2, 2020",San Francisco,,Saint Mary's,,58,69,N
2020,West Coast Conference,"Sat, Jan 4, 2020",Brigham Young,,Loyola Marymount,,63,38,N
2020,West Coast Conference,"Sat, Jan 4, 2020",Gonzaga,,Pepperdine,,75,70,N
2020,West Coast Conference,"Sat, Jan 4, 2020",Pacific,,Saint Mary's,,107,99,N
2020,West Coast Conference,"Sat, Jan 4, 2020",Portland,,San Francisco,,76,65,N
2020,West Coast Conference,"Sat, Jan 4, 2020",Santa Clara,,San Diego,,80,63,N
2020,West Coast Conference,"Thu, Jan 9, 2020",Saint Mary's,,Brigham Young,,87,84,N
2020,West Coast Conference,"Thu, Jan 9, 2020",San Diego,,Gonzaga,,50,94,N
2020,West Coast Conference,"Thu, Jan 9, 2020",San Francisco,,Santa Clara,,80,61,N
2020,West Coast Conference,"Sat, Jan 11, 2020",Brigham Young,,Portland,,96,70,N
2020,West Coast Conference,"Sat, Jan 11, 2020",Loyola Marymount,,Gonzaga,,62,87,N
2020,West Coast Conference,"Sat, Jan 11, 2020",Pacific,,San Francisco,,75,79,N
2020,West Coast Conference,"Sat, Jan 11, 2020",Saint Mary's,,Santa Clara,,66,67,N
2020,West Coast Conference,"Sat, Jan 11, 2020",San Diego,,Pepperdine,,78,85,N
2020,West Coast Conference,"Thu, Jan 16, 2020",Brigham Young,,San Diego,,93,70,N
2020,West Coast Conference,"Thu, Jan 16, 2020",Gonzaga,,Santa Clara,,104,54,N
2020,West Coast Conference,"Thu, Jan 16, 2020",Pepperdine,,Loyola Marymount,,75,67,N
2020,West Coast Conference,"Thu, Jan 16, 2020",Portland,,Pacific,,55,65,N
2020,West Coast Conference,"Sat, Jan 18, 2020",Gonzaga,,Brigham Young,,92,69,N
2020,West Coast Conference,"Sat, Jan 18, 2020",Pepperdine,,Saint Mary's,,69,78,N
2020,West Coast Conference,"Sat, Jan 18, 2020",Portland,,San Diego,,67,77,N
2020,West Coast Conference,"Sat, Jan 18, 2020",San Francisco,,Loyola Marymount,,61,53,N
2020,West Coast Conference,"Sat, Jan 18, 2020",Santa Clara,,Pacific,,84,80,N
2020,West Coast Conference,"Thu, Jan 23, 2020",Loyola Marymount,,Portland,,77,65,N
2020,West Coast Conference,"Thu, Jan 23, 2020",Pacific,,Brigham Young,,60,74,N
2020,West Coast Conference,"Thu, Jan 23, 2020",Saint Mary's,,San Francisco,,58,48,N
2020,West Coast Conference,"Thu, Jan 23, 2020",Santa Clara,,Pepperdine,,86,90,N
2020,West Coast Conference,"Sat, Jan 25, 2020",Gonzaga,,Pacific,,92,59,N
2020,West Coast Conference,"Sat, Jan 25, 2020",Loyola Marymount,,Saint Mary's,,62,73,N
2020,West Coast Conference,"Sat, Jan 25, 2020",Pepperdine,,Portland,,80,69,N
2020,West Coast Conference,"Sat, Jan 25, 2020",San Diego,,Santa Clara,,52,65,N
2020,West Coast Conference,"Sat, Jan 25, 2020",San Francisco,,Brigham Young,,83,82,N
2020,West Coast Conference,"Thu, Jan 30, 2020",Brigham Young,,Pepperdine,,107,80,N
2020,West Coast Conference,"Thu, Jan 30, 2020",Pacific,,Loyola Marymount,,62,50,N
2020,West Coast Conference,"Thu, Jan 30, 2020",Saint Mary's,,Portland,,86,64,N
2020,West Coast Conference,"Thu, Jan 30, 2020",San Diego,,San Francisco,,44,69,N
2020,West Coast Conference,"Thu, Jan 30, 2020",Santa Clara,,Gonzaga,,72,87,N
2020,West Coast Conference,"Sat, Feb 1, 2020",Brigham Young,,Saint Mary's,,81,79,N
2020,West Coast Conference,"Sat, Feb 1, 2020",Loyola Marymount,,Pepperdine,,67,68,N
2020,West Coast Conference,"Sat, Feb 1, 2020",Pacific,,San Diego,,66,58,N
2020,West Coast Conference,"Sat, Feb 1, 2020",Portland,,Santa Clara,,61,85,N
2020,West Coast Conference,"Sat, Feb 1, 2020",San Francisco,,Gonzaga,,79,83,N
2020,West Coast Conference,"Thu, Feb 6, 2020",Gonzaga,,Loyola Marymount,,85,67,N
2020,West Coast Conference,"Thu, Feb 6, 2020",Pepperdine,,Santa Clara,,91,77,N
2020,West Coast Conference,"Thu, Feb 6, 2020",Portland,,Brigham Young,,54,85,N
2020,West Coast Conference,"Thu, Feb 6, 2020",San Diego,,Saint Mary's,,60,66,N
2020,West Coast Conference,"Thu, Feb 6, 2020",San Francisco,,Pacific,,48,60,N
2020,West Coast Conference,"Sat, Feb 8, 2020",Brigham Young,,San Francisco,,90,76,N
2020,West Coast Conference,"Sat, Feb 8, 2020",Pacific,,Pepperdine,,79,78,N
2020,West Coast Conference,"Sat, Feb 8, 2020",Saint Mary's,,Gonzaga,,60,90,N
2020,West Coast Conference,"Sat, Feb 8, 2020",San Diego,,Portland,,88,81,N
2020,West Coast Conference,"Thu, Feb 13, 2020",Loyola Marymount,,Brigham Young,,54,77,N
2020,West Coast Conference,"Thu, Feb 13, 2020",Pacific,,Portland,,75,55,N
2020,West Coast Conference,"Thu, Feb 13, 2020",Pepperdine,,San Diego,,72,69,N
2020,West Coast Conference,"Thu, Feb 13, 2020",Santa Clara,,San Francisco,,61,70,N
2020,West Coast Conference,"Sat, Feb 15, 2020",Pepperdine,,Gonzaga,,77,89,N
2020,West Coast Conference,"Sat, Feb 15, 2020",Saint Mary's,,Pacific,,71,63,N
2020,West Coast Conference,"Sat, Feb 15, 2020",San Diego,,Brigham Young,,71,72,N
2020,West Coast Conference,"Sat, Feb 15, 2020",Santa Clara,,Loyola Marymount,,59,65,N
2020,West Coast Conference,"Thu, Feb 20, 2020",Brigham Young,,Santa Clara,,85,75,N
2020,West Coast Conference,"Thu, Feb 20, 2020",Gonzaga,,San Francisco,,71,54,N
2020,West Coast Conference,"Thu, Feb 20, 2020",Portland,,Pepperdine,,59,66,N
2020,West Coast Conference,"Thu, Feb 20, 2020",Saint Mary's,,Loyola Marymount,,57,51,N
2020,West Coast Conference,"Sat, Feb 22, 2020",Brigham Young,,Gonzaga,,91,78,N
2020,West Coast Conference,"Sat, Feb 22, 2020",Pacific,,Santa Clara,,87,74,N
2020,West Coast Conference,"Sat, Feb 22, 2020",Portland,,Loyola Marymount,,58,66,N
2020,West Coast Conference,"Sat, Feb 22, 2020",Saint Mary's,,San Diego,,92,63,N
2020,West Coast Conference,"Sat, Feb 22, 2020",San Francisco,,Pepperdine,,63,61,N
2020,West Coast Conference,"Thu, Feb 27, 2020",Gonzaga,,San Diego,,94,59,N
2020,West Coast Conference,"Thu, Feb 27, 2020",Loyola Marymount,,Pacific,,53,60,N
2020,West Coast Conference,"Thu, Feb 27, 2020",San Francisco,,Portland,,81,65,N
2020,West Coast Conference,"Thu, Feb 27, 2020",Santa Clara,,Saint Mary's,,72,78,N
2020,West Coast Conference,"Sat, Feb 29, 2020",Gonzaga,,Saint Mary's,,86,76,N
2020,West Coast Conference,"Sat, Feb 29, 2020",Loyola Marymount,,San Francisco,,67,69,N
2020,West Coast Conference,"Sat, Feb 29, 2020",Pepperdine,,Brigham Young,,64,81,N
2020,West Coast Conference,"Sat, Feb 29, 2020",San Diego,,Pacific,,64,71,N
2020,West Coast Conference,"Sat, Feb 29, 2020",Santa Clara,,Portland,,73,68,N
2020,West Coast Conference,"Thu, Mar 5, 2020",Loyola Marymount,,San Diego,,75,61,N
2020,West Coast Conference,"Thu, Mar 5, 2020",Santa Clara,,Portland,,76,62,N
2020,West Coast Conference,"Fri, Mar 6, 2020",Pepperdine,,Santa Clara,,84,73,N
2020,West Coast Conference,"Fri, Mar 6, 2020",San Francisco,,Loyola Marymount,,82,53,N
2020,West Coast Conference,"Sat, Mar 7, 2020",Pacific,,San Francisco,,54,72,N
2020,West Coast Conference,"Sat, Mar 7, 2020",Saint Mary's,,Pepperdine,,89,82,N
2020,West Coast Conference,"Mon, Mar 9, 2020",Brigham Young,,Saint Mary's,,50,51,N
2020,West Coast Conference,"Mon, Mar 9, 2020",Gonzaga,,San Francisco,,81,77,N
2020,West Coast Conference,"Tue, Mar 10, 2020",Gonzaga,,Saint Mary's,,84,66,N
2020,Big East Conference,"Mon, Dec 30, 2019",DePaul,,Seton Hall,,66,74,N
2020,Big East Conference,"Mon, Dec 30, 2019",Villanova,,Xavier,,68,62,N
2020,Big East Conference,"Tue, Dec 31, 2019",Providence,,Georgetown,,76,60,N
2020,Big East Conference,"Tue, Dec 31, 2019",St. John's (NY),,Butler,,58,60,N
2020,Big East Conference,"Wed, Jan 1, 2020",Creighton,,Marquette,,92,75,N
2020,Big East Conference,"Fri, Jan 3, 2020",Seton Hall,,Georgetown,,78,62,N
