season,conference,date,home_team,home_rank,away_team,away_rank,home_score,away_score,neutral
2024,Pac-12 Conference,"Sun, Jan 21, 2024",Utah,,Oregon,,80,77,N
2024,Pac-12 Conference,"Wed, Jan 24, 2024",Washington,,Colorado,,81,98,N
2024,Pac-12 Conference,"Wed, Jan 24, 2024",Washington State,,Utah,,79,57,N
2024,Pac-12 Conference,"Thu, Jan 25, 2024",Oregon,,Arizona State,,80,61,N
2024,Pac-12 Conference,"Thu, Jan 25, 2024",Oregon State,,Arizona,,83,80,N
2024,Pac-12 Conference,"Fri, Jan 26, 2024",California,,Stanford,,73,71,N
2024,Pac-12 Conference,"Sat, Jan 27, 2024",Oregon,,Arizona,,78,87,N
2024,Pac-12 Conference,"Sat, Jan 27, 2024",Oregon State,,Arizona State,,84,71,N
2024,Pac-12 Conference,"Sat, Jan 27, 2024",Southern California,,UCLA,,50,65,N
2024,Pac-12 Conference,"Sat, Jan 27, 2024",Washington,,Utah,,98,73,N
2024,Pac-12 Conference,"Sat, Jan 27, 2024",Washington State,,Colorado,,78,69,N
2024,Pac-12 Conference,"Thu, Feb 1, 2024",Arizona,,California,,91,65,N
2024,Pac-12 Conference,"Thu, Feb 1, 2024",Arizona State,,Stanford,,62,71,N
2024,Pac-12 Conference,"Thu, Feb 1, 2024",Southern California,,Oregon,,69,78,N
2024,Pac-12 Conference,"Thu, Feb 1, 2024",UCLA,,Oregon State,,71,63,N
2024,Pac-12 Conference,"Sat, Feb 3, 2024",Arizona State,,California,,66,81,N
2024,Pac-12 Conference,"Sat, Feb 3, 2024",Southern California,,Oregon State,,82,54,N
2024,Pac-12 Conference,"Sat, Feb 3, 2024",UCLA,,Oregon,,71,63,N
2024,Pac-12 Conference,"Sat, Feb 3, 2024",Utah,,Colorado,,73,68,N
2024,Pac-12 Conference,"Sat, Feb 3, 2024",Washington,,Washington State,,87,90,N
2024,Pac-12 Conference,"Sun, Feb 4, 2024",Arizona,,Stanford,,82,71,N
2024,Pac-12 Conference,"Wed, Feb 7, 2024",California,,Southern California,,83,77,N
2024,Pac-12 Conference,"Wed, Feb 7, 2024",Stanford,,UCLA,,74,82,N
2024,Pac-12 Conference,"Thu, Feb 8, 2024",Colorado,,Arizona State,,82,70,N
2024,Pac-12 Conference,"Thu, Feb 8, 2024",Oregon,,Washington,,85,80,N
2024,Pac-12 Conference,"Thu, Feb 8, 2024",Oregon State,,Washington State,,58,64,N
2024,Pac-12 Conference,"Thu, Feb 8, 2024",Utah,,Arizona,,99,105,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",California,,UCLA,,60,61,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",Colorado,,Arizona,,79,99,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",Oregon,,Washington State,,56,62,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",Oregon State,,Washington,,55,67,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",Stanford,,Southern California,,99,68,N
2024,Pac-12 Conference,"Sat, Feb 10, 2024",Utah,,Arizona State,,77,85,N
2024,Pac-12 Conference,"Wed, Feb 14, 2024",Arizona State,,Oregon State,,79,61,N
2024,Pac-12 Conference,"Thu, Feb 15, 2024",Southern California,,Utah,,68,64,N
2024,Pac-12 Conference,"Thu, Feb 15, 2024",UCLA,,Colorado,,64,60,N
2024,Pac-12 Conference,"Thu, Feb 15, 2024",Washington,,Stanford,,85,65,N
2024,Pac-12 Conference,"Thu, Feb 15, 2024",Washington State,,California,,84,65,N
2024,Pac-12 Conference,"Sat, Feb 17, 2024",Arizona,,Arizona State,,105,60,N
2024,Pac-12 Conference,"Sat, Feb 17, 2024",Oregon State,,Oregon,,58,60,N
2024,Pac-12 Conference,"Sat, Feb 17, 2024",Southern California,,Colorado,,89,92,N
2024,Pac-12 Conference,"Sat, Feb 17, 2024",Washington,,California,,80,82,N
2024,Pac-12 Conference,"Sat, Feb 17, 2024",Washington State,,Stanford,,72,59,N
2024,Pac-12 Conference,"Sun, Feb 18, 2024",UCLA,,Utah,,69,70,N
2024,Pac-12 Conference,"Thu, Feb 22, 2024",Arizona,,Washington State,,74,77,N
2024,Pac-12 Conference,"Thu, Feb 22, 2024",Arizona State,,Washington,,82,84,N
2024,Pac-12 Conference,"Thu, Feb 22, 2024",California,,Oregon State,,81,73,N
2024,Pac-12 Conference,"Thu, Feb 22, 2024",Stanford,,Oregon,,65,78,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",Arizona,,Washington,,91,75,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",Arizona State,,Washington State,,73,61,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",California,,Oregon,,69,64,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",Colorado,,Utah,,89,65,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",Stanford,,Oregon State,,73,85,N
2024,Pac-12 Conference,"Sat, Feb 24, 2024",UCLA,,Southern California,,56,62,N
2024,Pac-12 Conference,"Wed, Feb 28, 2024",Arizona State,,Arizona,,67,85,N
2024,Pac-12 Conference,"Wed, Feb 28, 2024",Colorado,,California,,88,78,N
2024,Pac-12 Conference,"Wed, Feb 28, 2024",Oregon,,Oregon State,,78,71,N
2024,Pac-12 Conference,"Thu, Feb 29, 2024",Utah,,Stanford,,90,68,N
2024,Pac-12 Conference,"Thu, Feb 29, 2024",Washington,,UCLA,,94,77,N
2024,Pac-12 Conference,"Thu, Feb 29, 2024",Washington State,,Southern California,,75,72,N
2024,Pac-12 Conference,"Sat, Mar 2, 2024",Arizona,,Oregon,,103,83,N
2024,Pac-12 Conference,"Sat, Mar 2, 2024",Utah,,California,,88,59,N
2024,Pac-12 Conference,"Sat, Mar 2, 2024",Washington,,Southern California,,75,82,N
2024,Pac-12 Conference,"Sat, Mar 2, 2024",Washington State,,UCLA,,77,65,N
2024,Pac-12 Conference,"Sun, Mar 3, 2024",Colorado,,Stanford,,81,71,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",Oregon,,Colorado,,75,79,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",Oregon State,,Utah,,92,85,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",Southern California,,Arizona State,,81,73,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",Stanford,,California,,80,58,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",UCLA,,Arizona,,65,88,N
2024,Pac-12 Conference,"Thu, Mar 7, 2024",Washington State,,Washington,,68,74,N
2024,Pac-12 Conference,"Sat, Mar 9, 2024",Oregon,,Utah,,66,65,N
2024,Pac-12 Conference,"Sat, Mar 9, 2024",Oregon State,,Colorado,,57,73,N
2024,Pac-12 Conference,"Sat, Mar 9, 2024",Southern California,,Arizona,,78,65,N
2024,Pac-12 Conference,"Sat, Mar 9, 2024",UCLA,,Arizona State,,59,47,N
2024,Pac-12 Conference,"Wed, Mar 13, 2024",California,,Stanford,,76,87,N
2024,Pac-12 Conference,"Wed, Mar 13, 2024",UCLA,,Oregon State,,67,57,N
2024,Pac-12 Conference,"Wed, Mar 13, 2024",Utah,,Arizona State,,90,57,N
2024,Pac-12 Conference,"Wed, Mar 13, 2024",Washington,,Southern California,,74,80,N
2024,Pac-12 Conference,"Thu, Mar 14, 2024",Arizona,,Southern California,,70,49,N
2024,Pac-12 Conference,"Thu, Mar 14, 2024",Colorado,,Utah,,72,58,N
2024,Pac-12 Conference,"Thu, Mar 14, 2024",Oregon,,UCLA,,68,66,N
2024,Pac-12 Conference,"Thu, Mar 14, 2024",Washington State,,Stanford,,79,62,N
2024,Pac-12 Conference,"Fri, Mar 15, 2024",Arizona,,Oregon,,59,67,N
2024,Pac-12 Conference,"Fri, Mar 15, 2024",Washington State,,Colorado,,52,58,N
2024,Pac-12 Conference,"Sat, Mar 16, 2024",Colorado,,Oregon,,68,75,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Arkansas,,Auburn,,51,83,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Florida,,Kentucky,,85,87,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Missouri,,Georgia,,68,75,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",South Carolina,,Mississippi State,,68,62,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Tennessee,,Mississippi,,90,64,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Texas A&M,,Louisiana State,,53,68,N
2024,Southeastern Conference,"Sat, Jan 6, 2024",Vanderbilt,,Alabama,,75,78,N
2024,Southeastern Conference,"Tue, Jan 9, 2024",Alabama,,South Carolina,,74,47,N
2024,Southeastern Conference,"Tue, Jan 9, 2024",Auburn,,Texas A&M,,66,55,N
2024,Southeastern Conference,"Tue, Jan 9, 2024",Kentucky,,Missouri,,90,77,N
2024,Southeastern Conference,"Tue, Jan 9, 2024",Louisiana State,,Vanderbilt,,77,69,N
2024,Southeastern Conference,"Wed, Jan 10, 2024",Georgia,,Arkansas,,76,66,N
2024,Southeastern Conference,"Wed, Jan 10, 2024",Mississippi,,Florida,,103,85,N
2024,Southeastern Conference,"Wed, Jan 10, 2024",Mississippi State,,Tennessee,,77,72,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Auburn,,Louisiana State,,93,78,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Florida,,Arkansas,,90,68,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Georgia,,Tennessee,,79,85,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Mississippi,,Vanderbilt,,69,56,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Mississippi State,,Alabama,,74,82,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Missouri,,South Carolina,,69,71,N
2024,Southeastern Conference,"Sat, Jan 13, 2024",Texas A&M,,Kentucky,,97,92,N
2024,Southeastern Conference,"Tue, Jan 16, 2024",Alabama,,Missouri,,93,75,N
2024,Southeastern Conference,"Tue, Jan 16, 2024",Arkansas,,Texas A&M,,78,77,N
2024,Southeastern Conference,"Tue, Jan 16, 2024",South Carolina,,Georgia,,69,74,N
2024,Southeastern Conference,"Tue, Jan 16, 2024",Tennessee,,Florida,,85,66,N
2024,Southeastern Conference,"Wed, Jan 17, 2024",Kentucky,,Mississippi State,,90,77,N
2024,Southeastern Conference,"Wed, Jan 17, 2024",Louisiana State,,Mississippi,,89,80,N
2024,Southeastern Conference,"Wed, Jan 17, 2024",Vanderbilt,,Auburn,,65,80,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Arkansas,,South Carolina,,64,77,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Auburn,,Mississippi,,82,59,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Kentucky,,Georgia,,105,96,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Louisiana State,,Texas A&M,,69,73,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Mississippi State,,Vanderbilt,,68,55,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Missouri,,Florida,,67,79,N
2024,Southeastern Conference,"Sat, Jan 20, 2024",Tennessee,,Alabama,,91,71,N
2024,Southeastern Conference,"Tue, Jan 23, 2024",South Carolina,,Kentucky,,79,62,N
2024,Southeastern Conference,"Tue, Jan 23, 2024",Texas A&M,,Missouri,,63,57,N
2024,Southeastern Conference,"Wed, Jan 24, 2024",Alabama,,Auburn,,79,75,N
2024,Southeastern Conference,"Wed, Jan 24, 2024",Florida,,Mississippi State,,79,70,N
2024,Southeastern Conference,"Wed, Jan 24, 2024",Georgia,,Louisiana State,,68,66,N
2024,Southeastern Conference,"Wed, Jan 24, 2024",Mississippi,,Arkansas,,77,51,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Alabama,,Louisiana State,,109,88,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Arkansas,,Kentucky,,57,63,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Florida,,Georgia,,102,98,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Mississippi State,,Auburn,,64,58,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",South Carolina,,Missouri,,72,64,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Texas A&M,,Mississippi,,68,71,N
2024,Southeastern Conference,"Sat, Jan 27, 2024",Vanderbilt,,Tennessee,,62,75,N
2024,Southeastern Conference,"Tue, Jan 30, 2024",Mississippi,,Mississippi State,,86,82,N
2024,Southeastern Conference,"Tue, Jan 30, 2024",Tennessee,,South Carolina,,59,63,N
2024,Southeastern Conference,"Wed, Jan 31, 2024",Auburn,,Vanderbilt,,81,54,N
2024,Southeastern Conference,"Wed, Jan 31, 2024",Georgia,,Alabama,,76,85,N
2024,Southeastern Conference,"Wed, Jan 31, 2024",Kentucky,,Florida,,91,94,N
2024,Southeastern Conference,"Wed, Jan 31, 2024",Missouri,,Arkansas,,84,91,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Alabama,,Mississippi State,,99,67,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Georgia,,South Carolina,,62,72,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Kentucky,,Tennessee,,92,103,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Louisiana State,,Arkansas,,95,74,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Mississippi,,Auburn,,77,91,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Texas A&M,,Florida,,67,66,N
2024,Southeastern Conference,"Sat, Feb 3, 2024",Vanderbilt,,Missouri,,68,61,N
2024,Southeastern Conference,"Tue, Feb 6, 2024",South Carolina,,Mississippi,,68,65,N
2024,Southeastern Conference,"Tue, Feb 6, 2024",Vanderbilt,,Kentucky,,77,109,N
2024,Southeastern Conference,"Wed, Feb 7, 2024",Auburn,,Alabama,,99,81,N
2024,Southeastern Conference,"Wed, Feb 7, 2024",Mississippi State,,Georgia,,75,62,N
2024,Southeastern Conference,"Wed, Feb 7, 2024",Missouri,,Texas A&M,,60,79,N
2024,Southeastern Conference,"Wed, Feb 7, 2024",Tennessee,,Louisiana State,,88,68,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",Arkansas,,Georgia,,78,75,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",Florida,,Auburn,,81,65,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",Louisiana State,,Alabama,,92,109,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",Missouri,,Mississippi State,,51,75,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",South Carolina,,Vanderbilt,,75,60,N
2024,Southeastern Conference,"Sat, Feb 10, 2024",Texas A&M,,Tennessee,,85,69,N
2024,Southeastern Conference,"Tue, Feb 13, 2024",Florida,,Louisiana State,,82,80,N
2024,Southeastern Conference,"Tue, Feb 13, 2024",Kentucky,,Mississippi,,75,63,N
2024,Southeastern Conference,"Tue, Feb 13, 2024",Vanderbilt,,Texas A&M,,74,73,N
2024,Southeastern Conference,"Wed, Feb 14, 2024",Arkansas,,Tennessee,,63,92,N
2024,Southeastern Conference,"Wed, Feb 14, 2024",Auburn,,South Carolina,,101,61,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Alabama,,Texas A&M,,100,75,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Auburn,,Kentucky,,59,70,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Georgia,,Florida,,82,88,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Mississippi,,Missouri,,79,76,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Mississippi State,,Arkansas,,71,67,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",South Carolina,,Louisiana State,,63,64,N
2024,Southeastern Conference,"Sat, Feb 17, 2024",Tennessee,,Vanderbilt,,88,53,N
2024,Southeastern Conference,"Tue, Feb 20, 2024",Missouri,,Tennessee,,67,72,N
2024,Southeastern Conference,"Tue, Feb 20, 2024",Texas A&M,,Arkansas,,71,78,N
2024,Southeastern Conference,"Wed, Feb 21, 2024",Alabama,,Florida,,98,93,N
2024,Southeastern Conference,"Wed, Feb 21, 2024",Louisiana State,,Kentucky,,75,74,N
2024,Southeastern Conference,"Wed, Feb 21, 2024",Mississippi State,,Mississippi,,83,71,N
2024,Southeastern Conference,"Wed, Feb 21, 2024",Vanderbilt,,Georgia,,64,76,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Arkansas,,Missouri,,88,73,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Florida,,Vanderbilt,,77,64,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Georgia,,Auburn,,76,97,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Kentucky,,Alabama,,117,95,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Louisiana State,,Mississippi State,,67,87,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Mississippi,,South Carolina,,59,72,N
2024,Southeastern Conference,"Sat, Feb 24, 2024",Tennessee,,Texas A&M,,86,51,N
2024,Southeastern Conference,"Tue, Feb 27, 2024",Arkansas,,Vanderbilt,,82,85,N
2024,Southeastern Conference,"Tue, Feb 27, 2024",Louisiana State,,Georgia,,67,66,N
2024,Southeastern Conference,"Tue, Feb 27, 2024",Mississippi State,,Kentucky,,89,91,N
2024,Southeastern Conference,"Wed, Feb 28, 2024",Florida,,Missouri,,83,74,N
2024,Southeastern Conference,"Wed, Feb 28, 2024",Mississippi,,Alabama,,88,103,N
2024,Southeastern Conference,"Wed, Feb 28, 2024",Tennessee,,Auburn,,92,84,N
2024,Southeastern Conference,"Wed, Feb 28, 2024",Texas A&M,,South Carolina,,68,70,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Alabama,,Tennessee,,74,81,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Auburn,,Mississippi State,,78,63,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Georgia,,Texas A&M,,56,70,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Kentucky,,Arkansas,,111,102,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Missouri,,Mississippi,,78,84,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",South Carolina,,Florida,,82,76,N
2024,Southeastern Conference,"Sat, Mar 2, 2024",Vanderbilt,,Louisiana State,,61,75,N
2024,Southeastern Conference,"Tue, Mar 5, 2024",Florida,,Alabama,,105,87,N
2024,Southeastern Conference,"Tue, Mar 5, 2024",Georgia,,Mississippi,,69,66,N
2024,Southeastern Conference,"Tue, Mar 5, 2024",Missouri,,Auburn,,74,101,N
2024,Southeastern Conference,"Wed, Mar 6, 2024",Arkansas,,Louisiana State,,94,83,N
2024,Southeastern Conference,"Wed, Mar 6, 2024",Kentucky,,Vanderbilt,,93,77,N
2024,Southeastern Conference,"Wed, Mar 6, 2024",South Carolina,,Tennessee,,59,66,N
2024,Southeastern Conference,"Wed, Mar 6, 2024",Texas A&M,,Mississippi State,,75,69,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Alabama,,Arkansas,,92,88,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Auburn,,Georgia,,92,78,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Louisiana State,,Missouri,,84,80,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Mississippi,,Texas A&M,,60,86,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Mississippi State,,South Carolina,,89,93,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Tennessee,,Kentucky,,81,85,N
2024,Southeastern Conference,"Sat, Mar 9, 2024",Vanderbilt,,Florida,,79,78,N
2024,Southeastern Conference,"Wed, Mar 13, 2024",Arkansas,,Vanderbilt,,90,85,N
2024,Southeastern Conference,"Wed, Mar 13, 2024",Georgia,,Missouri,,64,59,N
2024,Southeastern Conference,"Thu, Mar 14, 2024",Florida,,Georgia,,85,80,N
2024,Southeastern Conference,"Thu, Mar 14, 2024",Louisiana State,,Mississippi State,,60,70,N
2024,Southeastern Conference,"Thu, Mar 14, 2024",South Carolina,,Arkansas,,80,66,N
2024,Southeastern Conference,"Thu, Mar 14, 2024",Texas A&M,,Mississippi,,80,71,N
2024,Southeastern Conference,"Fri, Mar 15, 2024",Alabama,,Florida,,88,102,N
2024,Southeastern Conference,"Fri, Mar 15, 2024",Auburn,,South Carolina,,86,55,N
2024,Southeastern Conference,"Fri, Mar 15, 2024",Kentucky,,Texas A&M,,87,97,N
2024,Southeastern Conference,"Fri, Mar 15, 2024",Tennessee,,Mississippi State,,56,73,N
2024,Southeastern Conference,"Sat, Mar 16, 2024",Auburn,,Mississippi State,,73,66,N
2024,Southeastern Conference,"Sat, Mar 16, 2024",Florida,,Texas A&M,,95,90,N
2024,Southeastern Conference,"Sun, Mar 17, 2024",Auburn,,Florida,,86,67,N
2024,Big Ten Conference,"Fri, Dec 1, 2023",Indiana,,Maryland,,65,53,N
2024,Big Ten Conference,"Fri, Dec 1, 2023",Northwestern,,Purdue,,92,88,N
2024,Big Ten Conference,"Sat, Dec 2, 2023",Rutgers,,Illinois,,58,76,N
2024,Big Ten Conference,"Sun, Dec 3, 2023",Ohio State,,Minnesota,,84,74,N
2024,Big Ten Conference,"Mon, Dec 4, 2023",Purdue,,Iowa,,87,68,N
2024,Big Ten Conference,"Tue, Dec 5, 2023",Michigan,,Indiana,,75,78,N
2024,Big Ten Conference,"Tue, Dec 5, 2023",Michigan State,,Wisconsin,,57,70,N
2024,Big Ten Conference,"Wed, Dec 6, 2023",Maryland,,Penn State,,81,75,N
2024,Big Ten Conference,"Wed, Dec 6, 2023",Minnesota,,Nebraska,,76,65,N
2024,Big Ten Conference,"Sat, Dec 9, 2023",Penn State,,Ohio State,,83,80,N
2024,Big Ten Conference,"Sun, Dec 10, 2023",Iowa,,Michigan,,80,90,N
2024,Big Ten Conference,"Sun, Dec 10, 2023",Nebraska,,Michigan State,,77,70,N
2024,Big Ten Conference,"Tue, Jan 2, 2024",Illinois,,Northwestern,,96,66,N
2024,Big Ten Conference,"Tue, Jan 2, 2024",Maryland,,Purdue,,53,67,N
2024,Big Ten Conference,"Tue, Jan 2, 2024",Wisconsin,,Iowa,,83,72,N
2024,Big Ten Conference,"Wed, Jan 3, 2024",Nebraska,,Indiana,,86,70,N
2024,Big Ten Conference,"Wed, Jan 3, 2024",Ohio State,,Rutgers,,76,72,N
2024,Big Ten Conference,"Thu, Jan 4, 2024",Michigan,,Minnesota,,71,73,N
2024,Big Ten Conference,"Thu, Jan 4, 2024",Michigan State,,Penn State,,92,61,N
2024,Big Ten Conference,"Fri, Jan 5, 2024",Purdue,,Illinois,,83,78,N
2024,Big Ten Conference,"Sat, Jan 6, 2024",Indiana,,Ohio State,,71,65,N
2024,Big Ten Conference,"Sat, Jan 6, 2024",Iowa,,Rutgers,,86,77,N
2024,Big Ten Conference,"Sat, Jan 6, 2024",Wisconsin,,Nebraska,,88,72,N
2024,Big Ten Conference,"Sun, Jan 7, 2024",Minnesota,,Maryland,,65,62,N
2024,Big Ten Conference,"Sun, Jan 7, 2024",Northwestern,,Michigan State,,88,74,N
2024,Big Ten Conference,"Sun, Jan 7, 2024",Penn State,,Michigan,,79,73,N
2024,Big Ten Conference,"Tue, Jan 9, 2024",Nebraska,,Purdue,,88,72,N
2024,Big Ten Conference,"Tue, Jan 9, 2024",Rutgers,,Indiana,,66,57,N
2024,Big Ten Conference,"Wed, Jan 10, 2024",Ohio State,,Wisconsin,,60,71,N
2024,Big Ten Conference,"Wed, Jan 10, 2024",Penn State,,Northwestern,,72,76,N
2024,Big Ten Conference,"Thu, Jan 11, 2024",Illinois,,Michigan State,,71,68,N
